,DateTime,Seq,Temp,'C,Humidity,%
222,2014-7-10,6,15.5,'C,70.0,%
223,2014-7-10,7,15.5,'C,74.5,%
224,2014-7-10,8,15.5,'C,77.0,%
225,2014-7-10,9,16.0,'C,77.0,%
226,2014-7-10,10,15.0,'C,85.0,%
227,2014-7-10,11,15.0,'C,88.0,%
228,2014-7-10,12,15.0,'C,94.0,%
229,2014-7-10,13,15.5,'C,91.0,%
230,2014-7-10,14,16.0,'C,88.0,%
231,2014-7-10,15,16.0,'C,88.0,%
232,2014-7-10,16,16.0,'C,88.0,%
233,2014-7-10,17,16.5,'C,85.0,%
234,2014-7-10,18,16.0,'C,82.0,%
235,2014-7-10,19,16.0,'C,82.0,%
236,2014-7-10,20,16.0,'C,82.0,%
237,2014-7-10,21,16.0,'C,82.0,%
238,2014-7-10,22,15.0,'C,88.0,%
239,2014-7-10,23,15.0,'C,88.0,%
240,2014-7-11,0,15.0,'C,88.0,%
241,2014-7-11,1,15.0,'C,88.0,%
242,2014-7-11,2,15.0,'C,85.0,%
243,2014-7-11,3,14.0,'C,88.0,%
244,2014-7-11,4,14.0,'C,88.0,%
245,2014-7-11,5,14.0,'C,91.0,%
246,2014-7-11,6,14.0,'C,88.0,%
247,2014-7-11,7,14.0,'C,88.0,%
248,2014-7-11,8,14.0,'C,88.0,%
249,2014-7-11,9,14.5,'C,91.0,%
250,2014-7-11,10,15.5,'C,88.0,%
251,2014-7-11,11,16.0,'C,85.0,%
252,2014-7-11,12,16.0,'C,88.0,%
253,2014-7-11,13,16.0,'C,88.0,%
254,2014-7-11,14,16.5,'C,91.0,%
255,2014-7-11,15,17.0,'C,88.0,%
256,2014-7-11,16,18.0,'C,83.0,%
257,2014-7-11,17,19.0,'C,83.0,%
258,2014-7-11,18,19.0,'C,83.0,%
259,2014-7-11,19,19.0,'C,83.0,%
260,2014-7-11,20,18.0,'C,88.0,%
261,2014-7-11,21,17.0,'C,94.0,%
262,2014-7-11,22,17.0,'C,88.0,%
263,2014-7-11,23,17.0,'C,88.0,%
264,2014-7-12,0,16.0,'C,88.0,%
265,2014-7-12,1,16.0,'C,88.0,%
266,2014-7-12,2,15.5,'C,91.0,%
267,2014-7-12,3,15.0,'C,94.0,%
268,2014-7-12,4,15.0,'C,94.0,%
269,2014-7-12,5,15.0,'C,94.0,%
270,2014-7-12,6,15.0,'C,94.0,%
271,2014-7-12,7,15.0,'C,94.0,%
272,2014-7-12,8,16.0,'C,88.0,%
273,2014-7-12,9,16.5,'C,88.0,%
274,2014-7-12,10,18.5,'C,77.5,%
275,2014-7-12,11,20.0,'C,73.0,%
276,2014-7-12,12,21.5,'C,66.0,%
277,2014-7-12,13,23.0,'C,61.0,%
278,2014-7-12,14,25.0,'C,54.0,%
279,2014-7-12,15,25.0,'C,54.0,%
280,2014-7-12,16,25.5,'C,52.5,%
281,2014-7-12,17,25.0,'C,59.0,%
282,2014-7-12,18,24.5,'C,59.0,%
283,2014-7-12,19,22.5,'C,64.5,%
284,2014-7-12,20,22.0,'C,66.5,%
285,2014-7-12,21,21.0,'C,68.0,%
286,2014-7-12,22,20.0,'C,73.0,%
287,2014-7-12,23,20.0,'C,78.0,%
288,2014-7-13,0,19.5,'C,80.5,%
289,2014-7-13,1,19.0,'C,85.5,%
290,2014-7-13,2,19.0,'C,85.5,%
291,2014-7-13,3,19.0,'C,83.0,%
292,2014-7-13,4,18.5,'C,85.5,%
293,2014-7-13,5,17.5,'C,97.0,%
294,2014-7-13,6,18.0,'C,94.0,%
295,2014-7-13,7,18.0,'C,94.0,%
296,2014-7-13,8,19.0,'C,88.0,%
297,2014-7-13,9,20.0,'C,83.0,%
298,2014-7-13,10,21.0,'C,73.5,%
299,2014-7-13,11,22.0,'C,69.0,%
300,2014-7-13,12,21.5,'C,71.0,%
301,2014-7-13,13,24.0,'C,57.5,%
302,2014-7-13,14,24.0,'C,59.5,%
303,2014-7-13,15,22.0,'C,66.5,%
304,2014-7-13,16,22.5,'C,58.5,%
305,2014-7-13,17,22.0,'C,60.0,%
306,2014-7-13,18,21.0,'C,58.0,%
307,2014-7-13,19,21.0,'C,56.0,%
308,2014-7-13,20,20.5,'C,54.5,%
309,2014-7-13,21,19.0,'C,58.0,%
310,2014-7-13,22,18.0,'C,59.0,%
311,2014-7-13,23,17.0,'C,63.0,%
312,2014-7-14,0,16.5,'C,63.0,%
313,2014-7-14,1,16.0,'C,63.0,%
314,2014-7-14,2,15.0,'C,67.0,%
315,2014-7-14,3,15.0,'C,67.0,%
316,2014-7-14,4,15.0,'C,67.0,%
317,2014-7-14,5,15.0,'C,67.0,%
318,2014-7-14,6,15.0,'C,72.0,%
319,2014-7-14,7,16.5,'C,63.5,%
320,2014-7-14,8,18.0,'C,57.5,%
321,2014-7-14,9,18.5,'C,54.0,%
322,2014-7-14,10,20.0,'C,49.0,%
323,2014-7-14,11,21.0,'C,43.0,%
324,2014-7-14,12,22.0,'C,39.5,%
325,2014-7-14,13,23.0,'C,41.0,%
326,2014-7-14,14,23.5,'C,39.5,%
327,2014-7-14,15,25.0,'C,39.0,%
328,2014-7-14,16,24.0,'C,44.0,%
329,2014-7-14,17,23.5,'C,47.0,%
330,2014-7-14,18,22.5,'C,50.0,%
331,2014-7-14,19,21.0,'C,60.0,%
332,2014-7-14,20,20.0,'C,68.0,%
333,2014-7-14,21,20.0,'C,68.0,%
334,2014-7-14,22,19.5,'C,70.5,%
335,2014-7-14,23,19.0,'C,73.0,%
336,2014-7-15,0,19.0,'C,78.0,%
337,2014-7-15,1,19.0,'C,80.5,%
338,2014-7-15,2,19.0,'C,83.0,%
339,2014-7-15,3,19.0,'C,78.0,%
340,2014-7-15,4,19.0,'C,78.0,%
341,2014-7-15,5,19.0,'C,78.0,%
342,2014-7-15,6,19.0,'C,78.0,%
343,2014-7-15,7,19.0,'C,75.5,%
344,2014-7-15,8,19.5,'C,68.5,%
345,2014-7-15,9,21.0,'C,58.0,%
346,2014-7-15,10,22.0,'C,55.0,%
347,2014-7-15,11,22.5,'C,51.5,%
348,2014-7-15,12,23.5,'C,50.0,%
349,2014-7-15,13,24.0,'C,45.5,%
350,2014-7-15,14,25.5,'C,40.0,%
351,2014-7-15,15,25.5,'C,40.0,%
352,2014-7-15,16,26.0,'C,37.5,%
353,2014-7-15,17,26.0,'C,39.0,%
354,2014-7-15,18,25.0,'C,44.0,%
355,2014-7-15,19,23.5,'C,59.0,%
356,2014-7-15,20,22.5,'C,58.5,%
357,2014-7-15,21,21.5,'C,62.0,%
358,2014-7-15,22,21.0,'C,62.0,%
359,2014-7-15,23,20.0,'C,64.0,%
360,2014-7-16,0,18.5,'C,70.5,%
361,2014-7-16,1,18.0,'C,75.0,%
362,2014-7-16,2,17.0,'C,77.0,%
363,2014-7-16,3,17.0,'C,79.5,%
364,2014-7-16,4,16.0,'C,88.0,%
365,2014-7-16,5,16.5,'C,85.0,%
366,2014-7-16,6,17.5,'C,77.5,%
367,2014-7-16,7,19.0,'C,66.0,%
368,2014-7-16,8,21.0,'C,55.0,%
369,2014-7-16,9,22.5,'C,51.5,%
370,2014-7-16,10,23.0,'C,50.0,%
371,2014-7-16,11,24.5,'C,45.5,%
372,2014-7-16,12,25.5,'C,43.0,%
373,2014-7-16,13,26.5,'C,41.5,%
374,2014-7-16,14,27.0,'C,39.0,%
375,2014-7-16,15,27.0,'C,42.0,%
376,2014-7-16,16,26.0,'C,45.5,%
377,2014-7-16,17,25.5,'C,48.5,%
378,2014-7-16,18,25.0,'C,50.0,%
379,2014-7-16,19,24.0,'C,57.0,%
380,2014-7-16,20,23.5,'C,63.0,%
381,2014-7-16,21,22.5,'C,69.0,%
382,2014-7-16,22,22.0,'C,71.0,%
383,2014-7-16,23,21.0,'C,73.0,%
384,2014-7-17,0,20.5,'C,75.5,%
385,2014-7-17,1,21.0,'C,73.0,%
386,2014-7-17,2,21.0,'C,73.0,%
387,2014-7-17,3,20.0,'C,78.0,%
388,2014-7-17,4,20.0,'C,75.5,%
389,2014-7-17,5,20.0,'C,78.0,%
390,2014-7-17,6,20.5,'C,73.0,%
391,2014-7-17,7,21.5,'C,68.5,%
392,2014-7-17,8,22.5,'C,62.5,%
393,2014-7-17,9,23.0,'C,63.0,%
394,2014-7-17,10,23.5,'C,61.0,%
395,2014-7-17,11,24.5,'C,57.0,%
396,2014-7-17,12,25.0,'C,54.0,%
397,2014-7-17,13,26.0,'C,54.0,%
398,2014-7-17,14,26.5,'C,52.5,%
399,2014-7-17,15,27.0,'C,51.0,%
400,2014-7-17,16,26.5,'C,52.5,%
401,2014-7-17,17,25.0,'C,55.5,%
402,2014-7-17,18,24.0,'C,57.0,%
403,2014-7-17,19,22.5,'C,65.0,%
404,2014-7-17,20,21.5,'C,71.0,%
405,2014-7-17,21,20.0,'C,83.0,%
406,2014-7-17,22,20.0,'C,80.5,%
407,2014-7-17,23,19.0,'C,88.0,%
408,2014-7-18,0,19.0,'C,83.0,%
409,2014-7-18,1,19.0,'C,85.5,%
410,2014-7-18,2,18.5,'C,94.0,%
411,2014-7-18,3,20.0,'C,83.0,%
412,2014-7-18,4,20.0,'C,85.5,%
413,2014-7-18,5,20.0,'C,88.0,%
414,2014-7-18,6,20.0,'C,88.0,%
415,2014-7-18,7,20.5,'C,85.5,%
416,2014-7-18,8,22.5,'C,80.5,%
417,2014-7-18,9,23.0,'C,78.0,%
418,2014-7-18,10,24.5,'C,71.0,%
419,2014-7-18,11,25.0,'C,71.0,%
420,2014-7-18,12,27.0,'C,65.5,%
421,2014-7-18,13,31.0,'C,40.5,%
422,2014-7-18,14,31.0,'C,39.0,%
423,2014-7-18,15,31.0,'C,35.0,%
424,2014-7-18,16,30.0,'C,40.0,%
425,2014-7-18,17,30.0,'C,36.0,%
426,2014-7-18,18,29.0,'C,41.0,%
427,2014-7-18,19,28.0,'C,45.0,%
428,2014-7-18,20,27.5,'C,48.0,%
429,2014-7-18,21,24.5,'C,59.0,%
430,2014-7-18,22,22.5,'C,69.0,%
431,2014-7-18,23,22.0,'C,73.0,%
432,2014-7-19,0,22.0,'C,71.0,%
433,2014-7-19,1,22.0,'C,73.0,%
434,2014-7-19,2,21.5,'C,73.0,%
435,2014-7-19,3,22.5,'C,67.0,%
436,2014-7-19,4,21.5,'C,78.0,%
437,2014-7-19,5,21.0,'C,85.5,%
438,2014-7-19,6,21.0,'C,88.0,%
439,2014-7-19,7,21.0,'C,85.5,%
440,2014-7-19,8,21.0,'C,88.0,%
441,2014-7-19,9,22.0,'C,78.0,%
442,2014-7-19,10,22.5,'C,75.5,%
443,2014-7-19,11,23.0,'C,73.0,%
444,2014-7-19,12,24.5,'C,69.0,%
445,2014-7-19,13,26.5,'C,63.0,%
446,2014-7-19,14,27.0,'C,58.0,%
447,2014-7-19,15,28.0,'C,48.0,%
448,2014-7-19,16,27.5,'C,46.5,%
449,2014-7-19,17,28.0,'C,45.0,%
450,2014-7-19,18,26.5,'C,52.5,%
451,2014-7-19,19,25.0,'C,61.0,%
452,2014-7-19,20,24.0,'C,65.0,%
453,2014-7-19,21,23.0,'C,69.0,%
454,2014-7-19,22,22.0,'C,73.0,%
455,2014-7-19,23,21.0,'C,78.0,%
456,2014-7-20,0,20.5,'C,80.5,%
457,2014-7-20,1,20.0,'C,83.0,%
458,2014-7-20,2,19.0,'C,88.0,%
459,2014-7-20,3,19.5,'C,85.5,%
460,2014-7-20,4,19.0,'C,91.0,%
461,2014-7-20,5,19.5,'C,88.0,%
462,2014-7-20,6,20.0,'C,83.0,%
463,2014-7-20,7,20.5,'C,80.5,%
464,2014-7-20,8,22.0,'C,71.0,%
465,2014-7-20,9,22.0,'C,71.0,%
466,2014-7-20,10,23.0,'C,69.0,%
467,2014-7-20,11,23.0,'C,69.0,%
468,2014-7-20,12,24.5,'C,63.0,%
469,2014-7-20,13,25.5,'C,59.0,%
470,2014-7-20,14,25.0,'C,57.0,%
471,2014-7-20,15,25.0,'C,55.5,%
472,2014-7-20,16,20.5,'C,80.5,%
473,2014-7-20,17,19.0,'C,91.0,%
474,2014-7-20,18,20.0,'C,88.0,%
475,2014-7-20,19,20.0,'C,88.0,%
476,2014-7-20,20,20.0,'C,85.5,%
477,2014-7-20,21,20.0,'C,88.0,%
478,2014-7-20,22,20.0,'C,88.0,%
479,2014-7-20,23,21.0,'C,83.0,%
480,2014-7-21,0,20.0,'C,88.0,%
481,2014-7-21,1,20.0,'C,85.5,%
482,2014-7-21,2,19.0,'C,85.5,%
483,2014-7-21,3,18.5,'C,85.5,%
484,2014-7-21,4,18.0,'C,88.0,%
485,2014-7-21,5,18.0,'C,83.0,%
486,2014-7-21,6,18.0,'C,83.0,%
487,2014-7-21,7,18.0,'C,83.0,%
488,2014-7-21,8,19.0,'C,83.0,%
489,2014-7-21,9,20.0,'C,78.0,%
490,2014-7-21,10,20.5,'C,78.0,%
491,2014-7-21,11,21.5,'C,75.5,%
492,2014-7-21,12,23.0,'C,67.0,%
493,2014-7-21,13,23.0,'C,67.0,%
494,2014-7-21,14,24.0,'C,61.0,%
495,2014-7-21,15,24.5,'C,59.0,%
496,2014-7-21,16,24.5,'C,59.0,%
497,2014-7-21,17,24.5,'C,59.0,%
498,2014-7-21,18,25.0,'C,57.0,%
499,2014-7-21,19,25.0,'C,54.0,%
500,2014-7-21,20,24.0,'C,59.0,%
501,2014-7-21,21,21.5,'C,80.5,%
502,2014-7-21,22,21.0,'C,83.0,%
503,2014-7-21,23,20.0,'C,88.0,%
504,2014-7-22,0,20.0,'C,83.0,%
505,2014-7-22,1,19.0,'C,88.0,%
506,2014-7-22,2,18.5,'C,85.5,%
507,2014-7-22,3,17.5,'C,85.5,%
508,2014-7-22,4,16.5,'C,88.0,%
509,2014-7-22,5,16.0,'C,88.0,%
510,2014-7-22,6,16.0,'C,91.0,%
511,2014-7-22,7,17.0,'C,85.0,%
512,2014-7-22,8,18.0,'C,83.0,%
513,2014-7-22,9,19.5,'C,75.5,%
514,2014-7-22,10,21.5,'C,64.0,%
515,2014-7-22,11,23.0,'C,57.0,%
516,2014-7-22,12,24.0,'C,57.0,%
517,2014-7-22,13,24.5,'C,59.0,%
518,2014-7-22,14,25.5,'C,55.5,%
519,2014-7-22,15,25.5,'C,55.5,%
520,2014-7-22,16,26.0,'C,54.0,%
521,2014-7-22,17,26.0,'C,52.5,%
522,2014-7-22,18,25.5,'C,54.0,%
523,2014-7-22,19,24.5,'C,53.5,%
524,2014-7-22,20,23.0,'C,61.0,%
525,2014-7-22,21,21.5,'C,66.0,%
526,2014-7-22,22,20.5,'C,75.5,%
527,2014-7-22,23,19.0,'C,83.0,%
528,2014-7-23,0,18.5,'C,80.5,%
529,2014-7-23,1,17.5,'C,85.5,%
530,2014-7-23,2,17.0,'C,88.0,%
531,2014-7-23,3,17.0,'C,85.0,%
532,2014-7-23,4,17.0,'C,82.0,%
533,2014-7-23,5,17.0,'C,82.0,%
534,2014-7-23,6,17.5,'C,82.5,%
535,2014-7-23,7,18.5,'C,80.5,%
536,2014-7-23,8,19.0,'C,78.0,%
537,2014-7-23,9,20.5,'C,75.5,%
538,2014-7-23,10,21.5,'C,73.0,%
539,2014-7-23,11,23.5,'C,67.0,%
540,2014-7-23,12,25.5,'C,59.0,%
541,2014-7-23,13,27.0,'C,52.5,%
542,2014-7-23,14,27.5,'C,49.5,%
543,2014-7-23,15,27.5,'C,51.0,%
544,2014-7-23,16,27.0,'C,48.0,%
545,2014-7-23,17,26.5,'C,49.5,%
546,2014-7-23,18,25.5,'C,52.5,%
547,2014-7-23,19,25.0,'C,54.0,%
548,2014-7-23,20,24.0,'C,61.0,%
549,2014-7-23,21,23.0,'C,61.0,%
550,2014-7-23,22,22.0,'C,62.0,%
551,2014-7-23,23,21.0,'C,64.0,%
552,2014-7-24,0,20.5,'C,66.0,%
553,2014-7-24,1,19.5,'C,68.0,%
554,2014-7-24,2,18.0,'C,73.0,%
555,2014-7-24,3,17.0,'C,79.5,%
556,2014-7-24,4,17.0,'C,82.0,%
557,2014-7-24,5,17.0,'C,82.0,%
558,2014-7-24,6,18.0,'C,83.0,%
559,2014-7-24,7,19.0,'C,80.5,%
560,2014-7-24,8,20.5,'C,75.5,%
561,2014-7-24,9,22.5,'C,69.0,%
562,2014-7-24,10,24.5,'C,63.0,%
563,2014-7-24,11,26.0,'C,51.0,%
564,2014-7-24,12,27.0,'C,46.5,%
565,2014-7-24,13,27.5,'C,42.0,%
566,2014-7-24,14,27.0,'C,40.5,%
567,2014-7-24,15,27.0,'C,39.0,%
568,2014-7-24,16,27.0,'C,35.5,%
569,2014-7-24,17,27.0,'C,31.0,%
570,2014-7-24,18,25.5,'C,40.0,%
571,2014-7-24,19,24.5,'C,48.5,%
572,2014-7-24,20,23.0,'C,57.0,%
573,2014-7-24,21,22.5,'C,58.5,%
574,2014-7-24,22,21.5,'C,60.0,%
575,2014-7-24,23,21.0,'C,60.0,%
576,2014-7-25,0,19.5,'C,73.0,%
577,2014-7-25,1,19.0,'C,75.5,%
578,2014-7-25,2,18.0,'C,83.0,%
579,2014-7-25,3,18.0,'C,83.0,%
580,2014-7-25,4,18.0,'C,83.0,%
