,DateTime,Seq,Temp,'C,Humidity,%
0,2014-10-1,0,16.0,'C,88.0,%
1,2014-10-1,1,16.0,'C,88.0,%
2,2014-10-1,2,16.5,'C,85.0,%
3,2014-10-1,3,17.0,'C,88.0,%
4,2014-10-1,4,17.0,'C,88.0,%
5,2014-10-1,5,17.5,'C,85.5,%
6,2014-10-1,6,18.0,'C,83.0,%
7,2014-10-1,7,18.0,'C,85.5,%
8,2014-10-1,8,17.5,'C,91.0,%
9,2014-10-1,9,17.0,'C,85.0,%
10,2014-10-1,10,17.5,'C,79.5,%
11,2014-10-1,11,18.5,'C,73.0,%
12,2014-10-1,12,20.0,'C,60.0,%
13,2014-10-1,13,20.0,'C,54.0,%
14,2014-10-1,14,20.0,'C,54.0,%
15,2014-10-1,15,20.0,'C,56.0,%
16,2014-10-1,16,20.0,'C,58.0,%
17,2014-10-1,17,19.5,'C,62.0,%
18,2014-10-1,18,19.0,'C,68.0,%
19,2014-10-1,19,19.0,'C,68.0,%
20,2014-10-1,20,18.5,'C,70.5,%
21,2014-10-1,21,18.0,'C,73.0,%
22,2014-10-1,22,18.0,'C,73.0,%
23,2014-10-1,23,18.0,'C,73.0,%
24,2014-10-2,0,17.5,'C,77.5,%
25,2014-10-2,1,17.0,'C,79.5,%
26,2014-10-2,2,17.0,'C,79.5,%
27,2014-10-2,3,17.0,'C,79.5,%
28,2014-10-2,4,16.0,'C,88.0,%
29,2014-10-2,5,16.0,'C,85.0,%
30,2014-10-2,6,15.5,'C,85.0,%
31,2014-10-2,7,15.0,'C,88.0,%
32,2014-10-2,8,16.0,'C,82.0,%
33,2014-10-2,9,17.0,'C,77.0,%
34,2014-10-2,10,18.0,'C,73.0,%
35,2014-10-2,11,19.5,'C,68.0,%
36,2014-10-2,12,20.0,'C,66.0,%
37,2014-10-2,13,20.0,'C,66.0,%
38,2014-10-2,14,20.5,'C,64.0,%
39,2014-10-2,15,20.5,'C,64.0,%
40,2014-10-2,16,20.0,'C,62.0,%
41,2014-10-2,17,19.5,'C,66.0,%
42,2014-10-2,18,19.0,'C,68.0,%
43,2014-10-2,19,18.5,'C,70.5,%
44,2014-10-2,20,18.0,'C,73.0,%
45,2014-10-2,21,17.0,'C,77.0,%
46,2014-10-2,22,16.0,'C,82.0,%
47,2014-10-2,23,16.0,'C,82.0,%
48,2014-10-3,0,16.0,'C,88.0,%
49,2014-10-3,1,15.0,'C,94.0,%
50,2014-10-3,2,15.0,'C,94.0,%
51,2014-10-3,3,15.0,'C,94.0,%
52,2014-10-3,4,15.0,'C,94.0,%
53,2014-10-3,5,15.0,'C,94.0,%
54,2014-10-3,6,15.0,'C,88.0,%
55,2014-10-3,7,15.0,'C,88.0,%
56,2014-10-3,8,16.5,'C,79.5,%
57,2014-10-3,9,17.5,'C,77.5,%
58,2014-10-3,10,19.0,'C,68.0,%
59,2014-10-3,11,20.5,'C,62.0,%
60,2014-10-3,12,21.0,'C,56.0,%
61,2014-10-3,13,21.0,'C,53.0,%
62,2014-10-3,14,21.5,'C,51.5,%
63,2014-10-3,15,21.5,'C,51.5,%
64,2014-10-3,16,21.0,'C,54.5,%
65,2014-10-3,17,20.0,'C,60.0,%
66,2014-10-3,18,19.0,'C,66.0,%
67,2014-10-3,19,17.5,'C,77.0,%
68,2014-10-3,20,16.5,'C,85.0,%
69,2014-10-3,21,16.0,'C,88.0,%
70,2014-10-3,22,16.0,'C,88.0,%
71,2014-10-3,23,16.0,'C,82.0,%
72,2014-10-4,0,15.0,'C,94.0,%
73,2014-10-4,1,15.0,'C,94.0,%
74,2014-10-4,2,16.0,'C,88.0,%
75,2014-10-4,3,15.5,'C,91.0,%
76,2014-10-4,4,16.0,'C,88.0,%
77,2014-10-4,5,16.0,'C,94.0,%
78,2014-10-4,6,17.0,'C,88.0,%
79,2014-10-4,7,17.5,'C,79.5,%
80,2014-10-4,8,18.0,'C,75.0,%
81,2014-10-4,9,18.0,'C,73.0,%
82,2014-10-4,10,18.0,'C,68.0,%
83,2014-10-4,11,15.0,'C,85.5,%
84,2014-10-4,12,12.5,'C,85.0,%
85,2014-10-4,13,12.5,'C,85.0,%
86,2014-10-4,14,13.0,'C,82.0,%
87,2014-10-4,15,13.0,'C,79.5,%
88,2014-10-4,16,13.0,'C,72.0,%
89,2014-10-4,17,13.0,'C,72.0,%
90,2014-10-4,18,12.0,'C,77.0,%
91,2014-10-4,19,12.0,'C,79.5,%
92,2014-10-4,20,11.0,'C,85.0,%
93,2014-10-4,21,11.5,'C,80.0,%
94,2014-10-4,22,11.0,'C,71.0,%
95,2014-10-4,23,11.0,'C,71.0,%
96,2014-10-5,0,9.5,'C,76.0,%
97,2014-10-5,1,9.0,'C,79.0,%
98,2014-10-5,2,8.0,'C,87.0,%
99,2014-10-5,3,8.0,'C,84.0,%
100,2014-10-5,4,7.5,'C,87.0,%
101,2014-10-5,5,7.0,'C,87.0,%
102,2014-10-5,6,7.0,'C,87.0,%
103,2014-10-5,7,7.0,'C,87.0,%
104,2014-10-5,8,8.5,'C,78.5,%
105,2014-10-5,9,11.0,'C,71.5,%
106,2014-10-5,10,13.0,'C,60.5,%
107,2014-10-5,11,15.0,'C,49.5,%
108,2014-10-5,12,15.0,'C,49.5,%
109,2014-10-5,13,16.0,'C,43.5,%
110,2014-10-5,14,16.0,'C,40.5,%
111,2014-10-5,15,16.0,'C,42.0,%
112,2014-10-5,16,15.0,'C,45.0,%
113,2014-10-5,17,14.5,'C,49.5,%
114,2014-10-5,18,13.5,'C,59.0,%
115,2014-10-5,19,12.0,'C,62.0,%
116,2014-10-5,20,11.5,'C,64.5,%
117,2014-10-5,21,10.5,'C,69.0,%
118,2014-10-5,22,10.0,'C,71.0,%
119,2014-10-5,23,10.0,'C,71.0,%
120,2014-10-6,0,8.5,'C,81.5,%
121,2014-10-6,1,9.0,'C,82.0,%
122,2014-10-6,2,9.5,'C,79.0,%
123,2014-10-6,3,9.5,'C,79.0,%
124,2014-10-6,4,11.0,'C,71.0,%
125,2014-10-6,5,12.0,'C,67.0,%
126,2014-10-6,6,12.0,'C,69.5,%
127,2014-10-6,7,13.0,'C,67.0,%
128,2014-10-6,8,13.0,'C,67.0,%
129,2014-10-6,9,13.5,'C,65.0,%
130,2014-10-6,10,14.0,'C,67.0,%
131,2014-10-6,11,13.5,'C,74.5,%
132,2014-10-6,12,13.0,'C,77.0,%
133,2014-10-6,13,12.5,'C,79.5,%
134,2014-10-6,14,12.5,'C,79.5,%
135,2014-10-6,15,12.5,'C,79.5,%
136,2014-10-6,16,13.0,'C,82.0,%
137,2014-10-6,17,13.0,'C,85.0,%
