0,2016년-09월-01일-1시,0.0254909116774797,0.0078877160422224
1,2016년-09월-01일-2시,0.0252924300730228,0.0069597494490198
2,2016년-09월-01일-3시,0.0252924300730228,0.0069597494490198
3,2016년-09월-01일-4시,0.025248697027564,0.0067277578007191
4,2016년-09월-01일-5시,0.0366825312376022,0.0148474654912423
5,2016년-09월-01일-6시,0.0254744924604892,0.0077717202180721
6,2016년-09월-01일-7시,0.1190920695662498,0.1518385338127827
7,2016년-09월-01일-8시,0.0366825312376022,0.0148474654912423
8,2016년-09월-01일-9시,0.202749490737915,0.3040250550980165
9,2016년-09월-01일-10시,0.2019032388925552,0.2896415729033754
10,2016년-09월-01일-11시,0.0919676274061203,0.0545180373506553
11,2016년-09월-01일-12시,0.0296119749546051,0.0107876116459807
12,2016년-09월-01일-13시,0.096551701426506,0.0811970769052314
13,2016년-09월-01일-14시,0.0305535290390253,0.0113675907667323
14,2016년-09월-01일-15시,0.2018982321023941,0.2895255770792251
15,2016년-09월-01일-16시,0.0720742642879486,0.0281869852685303
16,2016년-09월-01일-17시,0.0922024473547935,0.0559099872404593
17,2016년-09월-01일-18시,0.0927610248327255,0.0591578703166686
18,2016년-09월-01일-19시,0.0898012667894363,0.0412945133975176
19,2016년-09월-01일-20시,0.0914803817868232,0.0515021459227467
20,2016년-09월-01일-21시,0.0896617025136947,0.0402505509801647
21,2016년-09월-01일-22시,0.1764440834522247,0.2359355063217724
22,2016년-09월-01일-23시,0.0905370414257049,0.0457023547152302
23,2016년-09월-01일-24시,0.0885302871465683,0.0336387890035958
24,2016년-09월-02일-1시,0.0371385142207145,0.0150794571395429
25,2016년-09월-02일-2시,0.025248697027564,0.0067277578007191
26,2016년-09월-02일-3시,0.0254744924604892,0.0077717202180721
27,2016년-09월-02일-4시,0.0252924300730228,0.0069597494490198
28,2016년-09월-02일-5시,0.0350708290934562,0.01403549472219
29,2016년-09월-02일-6시,0.0251944437623024,0.0066117619765688
30,2016년-09월-02일-7시,0.0252924300730228,0.0069597494490198
31,2016년-09월-02일-8시,0.0930993482470512,0.0613617909755248
32,2016년-09월-02일-9시,0.2112609595060348,0.4352163322120403
33,2016년-09월-02일-10시,0.1850971728563308,0.2483470595058577
34,2016년-09월-02일-11시,0.2135665118694305,0.4654912423152766
35,2016년-09월-02일-12시,0.0946698784828186,0.07017747361095
36,2016년-09월-02일-13시,0.0309194102883338,0.011599582415033
37,2016년-09월-02일-14시,0.0720742642879486,0.0281869852685303
38,2016년-09월-02일-15시,0.0891500040888786,0.0371186637281057
39,2016년-09월-02일-16시,0.2051844000816345,0.3456675559679851
40,2016년-09월-02일-17시,0.1850971728563308,0.2483470595058577
41,2016년-09월-02일-18시,0.0951571613550186,0.0731933650388586
42,2016년-09월-02일-19시,0.0656611695885658,0.0260990604338243
43,2016년-09월-02일-20시,0.0899845212697982,0.0424544716390209
44,2016년-09월-02일-21시,0.0914803817868232,0.0515021459227467
45,2016년-09월-02일-22시,0.0887452289462089,0.0345667555967985
46,2016년-09월-02일-23시,0.041786640882492,0.0171673819742489
