,DateTime,Seq,Temp,'C,Humidity,%
0,2016-10-1,0,13.0,'C,82.0,%
1,2016-10-1,1,13.0,'C,82.0,%
2,2016-10-1,2,13.0,'C,82.0,%
3,2016-10-1,3,13.0,'C,88.0,%
4,2016-10-1,4,13.0,'C,88.0,%
5,2016-10-1,5,13.0,'C,88.0,%
6,2016-10-1,6,12.5,'C,91.0,%
7,2016-10-1,7,12.0,'C,94.0,%
8,2016-10-1,8,14.0,'C,82.0,%
9,2016-10-1,9,14.0,'C,82.0,%
10,2016-10-1,10,14.0,'C,82.0,%
11,2016-10-1,11,13.0,'C,82.0,%
12,2016-10-1,12,13.0,'C,82.0,%
13,2016-10-1,13,14.0,'C,77.0,%
14,2016-10-1,14,16.0,'C,63.0,%
15,2016-10-1,15,15.0,'C,63.0,%
16,2016-10-1,16,14.5,'C,65.0,%
17,2016-10-1,17,12.0,'C,77.0,%
18,2016-10-1,18,12.0,'C,82.5,%
19,2016-10-1,19,12.0,'C,88.0,%
20,2016-10-1,20,12.0,'C,82.0,%
21,2016-10-1,21,12.0,'C,85.0,%
22,2016-10-1,22,11.0,'C,88.0,%
23,2016-10-1,23,11.0,'C,88.0,%
24,2016-10-2,0,11.0,'C,88.0,%
25,2016-10-2,1,11.0,'C,85.0,%
26,2016-10-2,2,11.0,'C,82.0,%
27,2016-10-2,3,11.0,'C,88.0,%
28,2016-10-2,4,11.5,'C,85.0,%
29,2016-10-2,5,11.5,'C,85.0,%
30,2016-10-2,6,11.0,'C,85.0,%
31,2016-10-2,7,11.0,'C,88.0,%
32,2016-10-2,8,12.0,'C,82.0,%
33,2016-10-2,9,12.5,'C,77.0,%
34,2016-10-2,10,14.0,'C,72.0,%
35,2016-10-2,11,14.0,'C,69.5,%
36,2016-10-2,12,15.5,'C,61.0,%
37,2016-10-2,13,16.0,'C,59.0,%
38,2016-10-2,14,16.0,'C,55.0,%
39,2016-10-2,15,16.5,'C,50.0,%
40,2016-10-2,16,17.0,'C,48.0,%
41,2016-10-2,17,16.0,'C,52.0,%
42,2016-10-2,18,15.0,'C,57.0,%
43,2016-10-2,19,14.0,'C,61.0,%
44,2016-10-2,20,13.5,'C,65.0,%
45,2016-10-2,21,12.5,'C,72.0,%
46,2016-10-2,22,12.5,'C,72.0,%
47,2016-10-2,23,11.0,'C,82.0,%
48,2016-10-3,0,11.0,'C,79.5,%
49,2016-10-3,1,10.0,'C,84.5,%
50,2016-10-3,2,10.0,'C,84.5,%
51,2016-10-3,3,9.0,'C,93.0,%
52,2016-10-3,4,9.0,'C,90.0,%
53,2016-10-3,5,8.5,'C,90.0,%
54,2016-10-3,6,8.0,'C,90.0,%
55,2016-10-3,7,9.0,'C,87.0,%
56,2016-10-3,8,11.0,'C,82.0,%
57,2016-10-3,9,13.0,'C,72.0,%
58,2016-10-3,10,14.5,'C,61.0,%
59,2016-10-3,11,15.5,'C,51.5,%
60,2016-10-3,12,16.5,'C,50.0,%
61,2016-10-3,13,17.5,'C,41.0,%
62,2016-10-3,14,18.0,'C,40.0,%
63,2016-10-3,15,18.0,'C,40.0,%
64,2016-10-3,16,18.0,'C,41.0,%
65,2016-10-3,17,17.0,'C,52.0,%
66,2016-10-3,18,16.0,'C,57.0,%
67,2016-10-3,19,14.5,'C,65.0,%
68,2016-10-3,20,14.0,'C,72.0,%
69,2016-10-3,21,14.0,'C,72.0,%
70,2016-10-3,22,13.0,'C,77.0,%
71,2016-10-3,23,13.0,'C,82.0,%
72,2016-10-4,0,13.0,'C,82.0,%
73,2016-10-4,1,12.5,'C,91.0,%
74,2016-10-4,2,12.5,'C,91.0,%
75,2016-10-4,3,12.0,'C,94.0,%
76,2016-10-4,4,11.5,'C,94.0,%
77,2016-10-4,5,12.5,'C,91.0,%
78,2016-10-4,6,12.0,'C,94.0,%
79,2016-10-4,7,12.5,'C,94.0,%
80,2016-10-4,8,14.5,'C,85.0,%
81,2016-10-4,9,16.0,'C,77.0,%
82,2016-10-4,10,16.5,'C,70.0,%
83,2016-10-4,11,17.0,'C,63.0,%
84,2016-10-4,12,17.5,'C,63.5,%
85,2016-10-4,13,17.0,'C,68.0,%
86,2016-10-4,14,17.0,'C,65.5,%
87,2016-10-4,15,17.0,'C,63.0,%
88,2016-10-4,16,16.0,'C,68.0,%
89,2016-10-4,17,16.0,'C,72.0,%
90,2016-10-4,18,15.5,'C,74.5,%
91,2016-10-4,19,16.0,'C,68.0,%
92,2016-10-4,20,16.0,'C,68.0,%
93,2016-10-4,21,15.0,'C,74.5,%
94,2016-10-4,22,15.0,'C,74.5,%
95,2016-10-4,23,15.0,'C,72.0,%
96,2016-10-5,0,15.0,'C,72.0,%
97,2016-10-5,1,15.0,'C,67.0,%
98,2016-10-5,2,14.0,'C,72.0,%
99,2016-10-5,3,14.0,'C,72.0,%
100,2016-10-5,4,13.5,'C,74.5,%
101,2016-10-5,5,13.0,'C,77.0,%
102,2016-10-5,6,13.0,'C,72.0,%
103,2016-10-5,7,13.5,'C,69.5,%
104,2016-10-5,8,14.5,'C,63.0,%
105,2016-10-5,9,15.5,'C,57.0,%
106,2016-10-5,10,15.5,'C,59.0,%
107,2016-10-5,11,16.0,'C,51.5,%
108,2016-10-5,12,16.0,'C,50.0,%
109,2016-10-5,13,16.0,'C,48.0,%
110,2016-10-5,14,16.0,'C,50.0,%
111,2016-10-5,15,15.0,'C,53.0,%
112,2016-10-5,16,14.5,'C,53.0,%
113,2016-10-5,17,14.0,'C,57.0,%
114,2016-10-5,18,13.5,'C,65.0,%
115,2016-10-5,19,13.0,'C,67.0,%
116,2016-10-5,20,13.0,'C,65.0,%
117,2016-10-5,21,13.0,'C,60.5,%
118,2016-10-5,22,12.5,'C,62.5,%
119,2016-10-5,23,12.0,'C,62.0,%
120,2016-10-6,0,12.0,'C,67.0,%
121,2016-10-6,1,12.5,'C,65.0,%
122,2016-10-6,2,13.0,'C,58.0,%
123,2016-10-6,3,12.5,'C,58.0,%
124,2016-10-6,4,13.0,'C,58.0,%
125,2016-10-6,5,13.0,'C,56.0,%
126,2016-10-6,6,12.5,'C,60.0,%
127,2016-10-6,7,12.0,'C,62.0,%
128,2016-10-6,8,13.0,'C,58.0,%
129,2016-10-6,9,13.5,'C,56.5,%
130,2016-10-6,10,14.0,'C,53.0,%
131,2016-10-6,11,14.0,'C,49.5,%
132,2016-10-6,12,14.5,'C,50.0,%
133,2016-10-6,13,14.5,'C,53.0,%
134,2016-10-6,14,15.0,'C,51.0,%
135,2016-10-6,15,15.0,'C,53.0,%
136,2016-10-6,16,14.5,'C,57.0,%
137,2016-10-6,17,14.0,'C,61.0,%
138,2016-10-6,18,13.0,'C,65.0,%
139,2016-10-6,19,13.0,'C,63.0,%
140,2016-10-6,20,13.0,'C,63.0,%
141,2016-10-6,21,12.5,'C,65.0,%
142,2016-10-6,22,12.0,'C,69.5,%
143,2016-10-6,23,13.0,'C,72.0,%
144,2016-10-7,0,14.0,'C,67.0,%
145,2016-10-7,1,14.0,'C,67.0,%
146,2016-10-7,2,14.0,'C,65.0,%
147,2016-10-7,3,14.0,'C,67.0,%
148,2016-10-7,4,13.5,'C,69.5,%
149,2016-10-7,5,13.0,'C,77.0,%
150,2016-10-7,6,14.0,'C,72.0,%
151,2016-10-7,7,13.5,'C,74.5,%
152,2016-10-7,8,13.0,'C,79.5,%
153,2016-10-7,9,13.5,'C,79.5,%
154,2016-10-7,10,14.0,'C,77.0,%
155,2016-10-7,11,13.5,'C,77.0,%
156,2016-10-7,12,14.0,'C,77.0,%
157,2016-10-7,13,14.0,'C,77.0,%
158,2016-10-7,14,14.0,'C,77.0,%
159,2016-10-7,15,15.0,'C,72.0,%
160,2016-10-7,16,15.0,'C,72.0,%
161,2016-10-7,17,15.0,'C,67.0,%
162,2016-10-7,18,15.0,'C,67.0,%
163,2016-10-7,19,14.5,'C,72.0,%
164,2016-10-7,20,14.0,'C,77.0,%
165,2016-10-7,21,14.0,'C,77.0,%
166,2016-10-7,22,13.5,'C,79.5,%
167,2016-10-7,23,13.0,'C,88.0,%
168,2016-10-8,0,13.0,'C,82.0,%
169,2016-10-8,1,13.0,'C,82.0,%
170,2016-10-8,2,13.0,'C,82.0,%
171,2016-10-8,3,13.0,'C,82.0,%
172,2016-10-8,4,13.0,'C,88.0,%
173,2016-10-8,5,13.0,'C,88.0,%
174,2016-10-8,6,13.0,'C,88.0,%
175,2016-10-8,7,13.0,'C,88.0,%
176,2016-10-8,8,13.0,'C,88.0,%
177,2016-10-8,9,14.0,'C,85.0,%
178,2016-10-8,10,14.0,'C,82.0,%
179,2016-10-8,11,14.0,'C,82.0,%
180,2016-10-8,12,15.0,'C,82.0,%
181,2016-10-8,13,16.0,'C,70.0,%
182,2016-10-8,14,15.0,'C,74.5,%
183,2016-10-8,15,16.0,'C,65.5,%
184,2016-10-8,16,15.5,'C,65.5,%
185,2016-10-8,17,15.5,'C,63.0,%
186,2016-10-8,18,15.0,'C,63.0,%
187,2016-10-8,19,14.5,'C,65.0,%
188,2016-10-8,20,14.0,'C,67.0,%
189,2016-10-8,21,14.0,'C,67.0,%
190,2016-10-8,22,13.0,'C,72.0,%
191,2016-10-8,23,12.0,'C,77.0,%
192,2016-10-9,0,12.0,'C,77.0,%
193,2016-10-9,1,12.0,'C,77.0,%
194,2016-10-9,2,11.5,'C,76.5,%
195,2016-10-9,3,10.5,'C,79.0,%
196,2016-10-9,4,10.0,'C,82.0,%
197,2016-10-9,5,9.5,'C,84.5,%
198,2016-10-9,6,9.0,'C,87.0,%
199,2016-10-9,7,10.0,'C,82.0,%
200,2016-10-9,8,10.0,'C,82.0,%
201,2016-10-9,9,11.5,'C,74.0,%
202,2016-10-9,10,13.5,'C,65.0,%
203,2016-10-9,11,14.5,'C,57.0,%
204,2016-10-9,12,15.0,'C,53.0,%
205,2016-10-9,13,15.0,'C,55.0,%
206,2016-10-9,14,14.5,'C,59.0,%
207,2016-10-9,15,13.0,'C,69.5,%
208,2016-10-9,16,13.5,'C,65.0,%
209,2016-10-9,17,13.5,'C,63.0,%
210,2016-10-9,18,13.0,'C,67.0,%
211,2016-10-9,19,12.5,'C,69.5,%
212,2016-10-9,20,12.0,'C,72.0,%
213,2016-10-9,21,12.0,'C,72.0,%
214,2016-10-9,22,11.0,'C,82.0,%
215,2016-10-9,23,11.0,'C,76.0,%
216,2016-10-10,0,10.5,'C,79.0,%
217,2016-10-10,1,9.0,'C,87.0,%
218,2016-10-10,2,9.0,'C,87.0,%
219,2016-10-10,3,8.5,'C,84.5,%
220,2016-10-10,4,8.0,'C,87.0,%
221,2016-10-10,5,8.0,'C,87.0,%
222,2016-10-10,6,8.0,'C,87.0,%
223,2016-10-10,7,8.0,'C,87.0,%
224,2016-10-10,8,9.5,'C,79.0,%
225,2016-10-10,9,10.0,'C,76.0,%
226,2016-10-10,10,11.0,'C,71.0,%
227,2016-10-10,11,12.5,'C,65.0,%
228,2016-10-10,12,13.0,'C,60.5,%
229,2016-10-10,13,13.0,'C,60.5,%
230,2016-10-10,14,14.0,'C,59.0,%
231,2016-10-10,15,13.0,'C,58.5,%
232,2016-10-10,16,13.0,'C,60.5,%
233,2016-10-10,17,12.0,'C,64.5,%
234,2016-10-10,18,11.5,'C,69.0,%
235,2016-10-10,19,11.0,'C,73.5,%
236,2016-10-10,20,10.0,'C,76.0,%
237,2016-10-10,21,9.0,'C,87.0,%
238,2016-10-10,22,9.0,'C,84.5,%
239,2016-10-10,23,9.0,'C,82.0,%
240,2016-10-11,0,8.5,'C,84.5,%
241,2016-10-11,1,8.0,'C,87.0,%
242,2016-10-11,2,8.0,'C,87.0,%
243,2016-10-11,3,8.0,'C,87.0,%
244,2016-10-11,4,7.5,'C,90.0,%
245,2016-10-11,5,7.5,'C,90.0,%
246,2016-10-11,6,7.0,'C,93.0,%
247,2016-10-11,7,7.0,'C,87.0,%
248,2016-10-11,8,8.0,'C,87.0,%
249,2016-10-11,9,9.0,'C,82.0,%
250,2016-10-11,10,10.5,'C,73.5,%
251,2016-10-11,11,12.5,'C,69.5,%
252,2016-10-11,12,14.0,'C,61.0,%
253,2016-10-11,13,15.0,'C,57.0,%
254,2016-10-11,14,15.5,'C,55.5,%
255,2016-10-11,15,15.5,'C,57.0,%
256,2016-10-11,16,15.0,'C,57.0,%
257,2016-10-11,17,13.5,'C,63.0,%
258,2016-10-11,18,13.0,'C,67.0,%
259,2016-10-11,19,12.5,'C,69.5,%
260,2016-10-11,20,12.0,'C,72.0,%
261,2016-10-11,21,12.0,'C,72.0,%
262,2016-10-11,22,12.0,'C,74.5,%
263,2016-10-11,23,11.0,'C,76.0,%
264,2016-10-12,0,11.5,'C,82.5,%
265,2016-10-12,1,11.0,'C,88.0,%
266,2016-10-12,2,10.5,'C,88.0,%
267,2016-10-12,3,11.0,'C,85.0,%
268,2016-10-12,4,11.0,'C,88.0,%
269,2016-10-12,5,11.0,'C,88.0,%
270,2016-10-12,6,11.0,'C,88.0,%
271,2016-10-12,7,11.0,'C,88.0,%
272,2016-10-12,8,11.5,'C,85.0,%
273,2016-10-12,9,13.5,'C,74.5,%
274,2016-10-12,10,14.5,'C,67.0,%
275,2016-10-12,11,14.5,'C,65.0,%
276,2016-10-12,12,15.0,'C,63.0,%
277,2016-10-12,13,15.0,'C,59.0,%
278,2016-10-12,14,15.0,'C,63.0,%
279,2016-10-12,15,14.5,'C,63.0,%
280,2016-10-12,16,14.5,'C,61.0,%
281,2016-10-12,17,14.0,'C,65.0,%
282,2016-10-12,18,13.5,'C,65.0,%
283,2016-10-12,19,12.5,'C,77.0,%
284,2016-10-12,20,12.0,'C,82.0,%
285,2016-10-12,21,11.0,'C,88.0,%
286,2016-10-12,22,11.0,'C,88.0,%
287,2016-10-12,23,11.0,'C,88.0,%
288,2016-10-13,0,10.5,'C,91.0,%
289,2016-10-13,1,10.0,'C,94.0,%
290,2016-10-13,2,10.0,'C,87.0,%
291,2016-10-13,3,10.0,'C,84.5,%
292,2016-10-13,4,9.0,'C,87.0,%
293,2016-10-13,5,9.0,'C,87.0,%
294,2016-10-13,6,9.0,'C,87.0,%
295,2016-10-13,7,9.5,'C,87.0,%
296,2016-10-13,8,10.0,'C,87.0,%
297,2016-10-13,9,10.0,'C,87.0,%
298,2016-10-13,10,11.0,'C,82.0,%
299,2016-10-13,11,13.0,'C,67.0,%
300,2016-10-13,12,12.5,'C,67.5,%
301,2016-10-13,13,13.0,'C,65.0,%
302,2016-10-13,14,13.5,'C,63.0,%
303,2016-10-13,15,13.0,'C,67.0,%
304,2016-10-13,16,13.0,'C,65.0,%
305,2016-10-13,17,12.5,'C,69.5,%
306,2016-10-13,18,12.0,'C,72.0,%
307,2016-10-13,19,12.5,'C,69.5,%
308,2016-10-13,20,12.0,'C,67.0,%
309,2016-10-13,21,12.0,'C,69.5,%
310,2016-10-13,22,12.0,'C,69.5,%
311,2016-10-13,23,12.0,'C,72.0,%
312,2016-10-14,0,11.5,'C,77.0,%
313,2016-10-14,1,11.0,'C,76.0,%
314,2016-10-14,2,11.5,'C,74.0,%
315,2016-10-14,3,11.0,'C,76.0,%
316,2016-10-14,4,11.0,'C,76.0,%
317,2016-10-14,5,10.0,'C,82.0,%
318,2016-10-14,6,9.0,'C,87.0,%
319,2016-10-14,7,10.0,'C,82.0,%
320,2016-10-14,8,10.5,'C,82.0,%
321,2016-10-14,9,11.5,'C,79.5,%
322,2016-10-14,10,12.0,'C,77.0,%
323,2016-10-14,11,13.0,'C,72.0,%
324,2016-10-14,12,14.5,'C,63.0,%
325,2016-10-14,13,14.0,'C,65.0,%
326,2016-10-14,14,14.0,'C,63.0,%
327,2016-10-14,15,14.0,'C,63.0,%
328,2016-10-14,16,13.0,'C,69.5,%
329,2016-10-14,17,13.0,'C,72.0,%
330,2016-10-14,18,13.0,'C,72.0,%
331,2016-10-14,19,12.5,'C,74.5,%
332,2016-10-14,20,12.0,'C,77.0,%
333,2016-10-14,21,12.0,'C,77.0,%
334,2016-10-14,22,12.0,'C,77.0,%
335,2016-10-14,23,12.0,'C,77.0,%
336,2016-10-15,0,12.0,'C,79.5,%
337,2016-10-15,1,12.0,'C,82.0,%
338,2016-10-15,2,12.0,'C,82.0,%
339,2016-10-15,3,12.0,'C,82.0,%
340,2016-10-15,4,12.0,'C,82.0,%
341,2016-10-15,5,11.5,'C,85.0,%
342,2016-10-15,6,11.0,'C,88.0,%
343,2016-10-15,7,11.0,'C,88.0,%
344,2016-10-15,8,12.0,'C,82.0,%
345,2016-10-15,9,14.0,'C,72.0,%
346,2016-10-15,10,14.0,'C,72.0,%
347,2016-10-15,11,14.5,'C,74.5,%
348,2016-10-15,12,16.0,'C,68.0,%
349,2016-10-15,13,16.5,'C,63.5,%
350,2016-10-15,14,17.0,'C,55.0,%
351,2016-10-15,15,17.0,'C,55.0,%
352,2016-10-15,16,15.0,'C,63.5,%
353,2016-10-15,17,12.5,'C,82.5,%
354,2016-10-15,18,12.5,'C,88.0,%
355,2016-10-15,19,13.0,'C,88.0,%
356,2016-10-15,20,13.0,'C,88.0,%
357,2016-10-15,21,12.5,'C,85.0,%
358,2016-10-15,22,12.0,'C,88.0,%
359,2016-10-15,23,12.0,'C,88.0,%
360,2016-10-16,0,12.0,'C,82.0,%
361,2016-10-16,1,10.5,'C,91.0,%
362,2016-10-16,2,10.0,'C,94.0,%
363,2016-10-16,3,10.0,'C,94.0,%
364,2016-10-16,4,10.0,'C,94.0,%
365,2016-10-16,5,10.5,'C,94.0,%
366,2016-10-16,6,12.0,'C,91.0,%
367,2016-10-16,7,13.0,'C,91.0,%
368,2016-10-16,8,13.5,'C,91.0,%
369,2016-10-16,9,14.5,'C,85.0,%
370,2016-10-16,10,16.0,'C,77.0,%
371,2016-10-16,11,17.0,'C,70.0,%
372,2016-10-16,12,16.5,'C,74.5,%
373,2016-10-16,13,17.0,'C,68.0,%
374,2016-10-16,14,17.0,'C,70.0,%
375,2016-10-16,15,17.0,'C,68.0,%
376,2016-10-16,16,16.0,'C,74.5,%
377,2016-10-16,17,16.0,'C,70.0,%
378,2016-10-16,18,15.0,'C,77.0,%
379,2016-10-16,19,14.5,'C,79.5,%
380,2016-10-16,20,14.5,'C,85.0,%
381,2016-10-16,21,14.0,'C,88.0,%
382,2016-10-16,22,14.0,'C,91.0,%
383,2016-10-16,23,15.0,'C,88.0,%
384,2016-10-17,0,15.0,'C,79.5,%
385,2016-10-17,1,14.0,'C,82.0,%
386,2016-10-17,2,13.0,'C,88.0,%
387,2016-10-17,3,13.0,'C,85.0,%
388,2016-10-17,4,13.0,'C,82.0,%
389,2016-10-17,5,13.0,'C,82.0,%
390,2016-10-17,6,13.0,'C,82.0,%
391,2016-10-17,7,13.0,'C,82.0,%
392,2016-10-17,8,14.5,'C,79.5,%
393,2016-10-17,9,15.0,'C,72.0,%
394,2016-10-17,10,15.5,'C,70.0,%
395,2016-10-17,11,16.0,'C,70.0,%
