,Temp('C),Humidity(%),Holiday,Watt
0,-0.3656024917954456,1.0089700632338363,1.5200847332868928,1.0142673580808361
1,-0.3656024917954456,0.9943315307503894,1.5200847332868928,1.0924590548278592
2,-0.3656024917954456,0.979810693499255,1.5200847332868928,1.0480422505698068
3,-0.3656024917954456,0.9652325964587974,1.5200847332868928,1.0211671286377395
4,-0.3656024917954456,0.9506848000885862,1.5200847332868928,1.0524122268358203
5,-0.3656024917954456,0.9362541401611775,1.5200847332868928,1.0780064751800273
6,-0.3656024917954456,0.9217667481017376,1.5200847332868928,1.0589104445653403
7,-0.3656024917954456,0.9073096410590044,1.5200847332868928,1.0142673580808361
8,-0.3656024917954456,0.892969111868979,1.5200847332868928,1.0119508733898501
9,-0.3656024917954456,0.8785723778420541,1.5200847332868928,1.0545858253582467
10,-0.3656024917954456,0.8642059130962305,1.5200847332868928,1.0780064751800273
11,-0.3656024917954456,0.8499554678130119,1.5200847332868928,1.0883645889838502
12,-0.3656024917954456,0.835649344623488,1.5200847332868928,0.9834877360551283
13,-0.3656024917954456,0.8213734748964882,1.5200847332868928,0.9786210805351936
14,-0.3656024917954456,0.8072130664425565,1.5200847332868928,0.9638025554905739
15,-0.3656024917954456,0.7929975066459795,1.5200847332868928,0.8043923194010529
16,-0.3656024917954456,0.7788121844094488,1.5200847332868928,0.7853557375128191
17,-0.3656024917954456,0.7647417654575979,1.5200847332868928,0.7885623815151948
18,-0.3656024917954456,0.7506167213573867,1.5200847332868928,0.7917553553833427
19,-0.3656024917954456,0.7365218988299065,1.5200847332868928,0.7917553553833427
20,-0.3656024917954456,0.7225414218004428,1.5200847332868928,0.838068314366596
21,-0.3656024917954456,0.7085068454450627,1.5200847332868928,0.8499385045778323
22,-0.3656024917954456,0.694502474589305,1.5200847332868928,0.8558011294610969
23,-0.3656024917954456,0.6806118916472056,1.5200847332868928,0.846989188247301
24,-0.3656024917954456,0.6666677348272889,1.5200847332868928,0.9278959630300655
25,-0.3656024917954456,0.6527537673471229,1.5200847332868928,1.2963278566102854
26,-0.3656024917954456,0.6389530303991412,1.5200847332868928,1.3102907488602649
27,-0.3656024917954456,0.6250992446445641,1.5200847332868928,1.6947071781628753
28,-0.3656024917954456,0.6112756319821077,1.5200847332868928,1.6947071781628753
29,-0.3656024917954456,0.5838012292507301,1.5200847332868928,1.2657094347650806
30,-0.3656024917954456,0.5838012292507301,1.5200847332868928,1.2136982644254868
31,-0.37137539405861714,0.5975646926738316,1.5200847332868928,1.196903319193962
32,-0.3773258090885977,0.6112756319821077,1.5200847332868928,1.2235349073901327
33,-0.383103721178215,0.6250992446445641,1.5200847332868928,1.2202756254202094
34,-0.38888411371495085,0.6389530303991412,1.5200847332868928,0.8440277687150618
35,-0.39484227308390263,0.6527537673471229,1.5200847332868928,0.6896315657674839
36,-0.4006277282013147,0.6666677348272889,1.5200847332868928,0.8645061626638659
37,-0.4064156900061981,0.6806118916472056,1.5200847332868928,0.995498872761439
38,-0.4123816756416735,0.694502474589305,1.5200847332868928,1.0142673580808361
39,-0.41817475383321157,0.7085068454450627,1.5200847332868928,0.995498872761439
40,-0.423970365478162,0.7225414218004428,1.5200847332868928,1.0211671286377395
41,-0.42994426094874255,0.7365218988299065,1.5200847332868928,1.0072927871610846
