,Temp('C),Humidity(%),Holiday,Watt
35,0.33682936668011293,0.7362287660795123,1.0,0.7182182182182182
36,0.3363363363363363,0.7417417417417418,1.0,0.7807807807807807
37,0.3358433059925597,0.7467467467467468,1.0,0.8258258258258259
38,0.3353353353353353,0.7487487487487487,1.0,0.8328328328328328
39,0.33483483483483484,0.7507507507507507,1.0,0.8258258258258259
40,0.33433433433433435,0.7527527527527528,1.0,0.8348348348348348
41,0.33382636367710994,0.7547547547547547,1.0,0.8308308308308309
42,0.3333333333333333,0.7557557557557557,1.0,0.8318318318318318
43,0.33233233233233234,0.757436035667149,1.0,0.8348348348348348
44,0.3318243616751079,0.7587587587587588,1.0,0.8238238238238238
45,0.3313313313313313,0.7607607607607607,1.0,0.5665665665665666
46,0.33083830098755473,0.7627627627627628,1.0,0.5640640640640641
47,0.3303303303303303,0.7647647647647647,1.0,0.6041041041041041
48,0.32982982982982983,0.7662662662662663,1.0,0.6041041041041041
49,0.32932932932932935,0.7676026026026026,1.0,0.6026026026026026
50,0.32882135867210494,0.7697697697697697,1.0,0.6061061061061062
51,0.3283283283283283,0.7717717717717718,1.0,0.6041041041041041
52,0.3278352979845517,0.7737737737737738,1.0,0.6201201201201201
53,0.32732732732732733,0.7749399399399399,1.0,0.6201201201201201
54,0.3268268268268268,0.7772772772772772,1.0,0.545045045045045
55,0.3263263263263263,0.7796146146146146,1.0,0.9682086016530654
56,0.3258183556691019,0.7807807807807807,1.0,0.9683840710336586
57,0.3253253253253253,0.7825344141133614,1.0,0.9683060846422838
58,0.32483229498154875,0.7841191191191191,1.0,0.9684425608271896
59,0.3003003003003003,0.8138138138138138,1.0,0.9684425608271896
60,0.3003003003003003,0.8138138138138138,1.0,0.9681696084573781
61,0.3003003003003003,0.8138138138138138,1.0,0.9681306152616908
62,0.3003003003003003,0.8138138138138138,1.0,0.9680916220660034
63,0.3003003003003003,0.8138138138138138,1.0,0.9681891050552218
64,0.3003003003003003,0.8138138138138138,1.0,0.9681501118595345
65,0.3003003003003003,0.8138138138138138,1.0,0.9681111186638471
66,0.3003003003003003,0.8138138138138138,1.0,0.9680916220660034
67,0.3003003003003003,0.8138138138138138,1.0,0.557057057057057
68,0.3003003003003003,0.8138138138138138,1.0,0.542042042042042
69,0.3003003003003003,0.8138138138138138,1.0,0.542042042042042
70,0.3003003003003003,0.8138138138138138,1.0,0.5330330330330331
71,0.3003003003003003,0.8138138138138138,1.0,0.5305305305305306
72,0.3003003003003003,0.8138138138138138,1.0,0.5305305305305306
73,0.3003003003003003,0.8138138138138138,1.0,0.5305305305305306
74,0.3003003003003003,0.8138138138138138,1.0,0.5330330330330331
75,0.3003003003003003,0.8138138138138138,1.0,0.5305305305305306
76,0.3003003003003003,0.8138138138138138,1.0,0.5255255255255256
77,0.3003003003003003,0.8138138138138138,1.0,0.5305305305305306
78,0.3003003003003003,0.8138138138138138,1.0,0.5255255255255256
79,0.3003003003003003,0.8138138138138138,1.0,0.5280280280280281
80,0.3003003003003003,0.8138138138138138,1.0,0.5305305305305306
81,0.3003003003003003,0.8138138138138138,1.0,0.5280280280280281
82,0.3003003003003003,0.8138138138138138,1.0,0.5225225225225225
83,0.3003003003003003,0.8138138138138138,1.0,0.5255255255255256
84,0.3003003003003003,0.8138138138138138,1.0,0.6626626626626626
85,0.3003003003003003,0.8138138138138138,1.0,0.6556556556556556
86,0.3003003003003003,0.8138138138138138,1.0,0.6536536536536537
87,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
88,0.3003003003003003,0.8138138138138138,1.0,0.6546546546546547
89,0.3003003003003003,0.8138138138138138,1.0,0.6556556556556556
90,0.3003003003003003,0.8138138138138138,1.0,0.6546546546546547
91,0.3003003003003003,0.8138138138138138,1.0,0.6556556556556556
92,0.3003003003003003,0.8138138138138138,1.0,0.6546546546546547
93,0.3003003003003003,0.8138138138138138,1.0,0.6511511511511512
94,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
95,0.3003003003003003,0.8138138138138138,1.0,0.6536536536536537
96,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
97,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
98,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
99,0.3003003003003003,0.8138138138138138,1.0,0.6511511511511512
100,0.3003003003003003,0.8138138138138138,1.0,0.6511511511511512
101,0.3003003003003003,0.8138138138138138,1.0,0.6511511511511512
102,0.3003003003003003,0.8138138138138138,1.0,0.6536536536536537
103,0.3003003003003003,0.8138138138138138,1.0,0.6511511511511512
104,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
105,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
106,0.3003003003003003,0.8138138138138138,1.0,0.6656656656656657
107,0.3003003003003003,0.8138138138138138,1.0,0.477977977977978
108,0.3003003003003003,0.8138138138138138,1.0,0.6496496496496497
109,0.3003003003003003,0.8138138138138138,1.0,0.6511511511511512
110,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
111,0.3003003003003003,0.8138138138138138,1.0,0.6526526526526526
112,0.3003003003003003,0.8138138138138138,1.0,0.6496496496496497
113,0.3003003003003003,0.8138138138138138,1.0,0.52002002002002
114,0.3003003003003003,0.8138138138138138,1.0,0.5225225225225225
115,0.3003003003003003,0.8138138138138138,1.0,0.5255255255255256
116,0.3003003003003003,0.8138138138138138,1.0,0.5255255255255256
117,0.3003003003003003,0.8138138138138138,1.0,0.5255255255255256
118,0.3003003003003003,0.8138138138138138,1.0,0.575075075075075
119,0.3003003003003003,0.8138138138138138,1.0,0.9674778582400151
120,0.3003003003003003,0.8138138138138138,1.0,0.9674778582400151
121,0.2767842469335007,0.8138138138138138,1.0,0.9672765980415415
122,0.27627627627627627,0.8138138138138138,1.0,0.9673385242564565
123,0.2757757757757758,0.8138138138138138,1.0,0.967307561148999
124,0.2752752752752753,0.8138138138138138,1.0,0.967307561148999
125,0.27427427427427425,0.8138138138138138,1.0,0.9673230427027277
126,0.27377377377377377,0.8138138138138138,1.0,0.9673385242564565
127,0.2732732732732733,0.8138138138138138,1.0,0.9674004504713714
128,0.27276530261604887,0.8138138138138138,1.0,0.9675088213474725
129,0.27227227227227224,0.8138138138138138,1.0,0.9673849689176427
130,0.2717792419284957,0.8138138138138138,1.0,0.9674933397937437
131,0.27127127127127126,0.8138138138138138,1.0,0.967307561148999
132,0.2707707707707708,0.8138138138138138,1.0,0.9673385242564565
133,0.2702702702702703,0.8138138138138138,1.0,0.9673230427027277
134,0.2697622996130459,0.8138138138138138,1.0,0.9672765980415415
135,0.26926926926926925,0.8138138138138138,1.0,0.9672146718266266
136,0.2687762389254927,0.8138138138138138,1.0,0.9672146718266266
137,0.2682682682682683,0.8138138138138138,1.0,0.27627627627627627
138,0.2677677677677678,0.8138138138138138,1.0,0.2182182182182182
139,0.26726726726726724,0.8138138138138138,1.0,0.23923923923923923
140,0.26675929661004283,0.8138138138138138,1.0,0.2052052052052052
141,0.26626626626626626,0.8138138138138138,1.0,0.2052052052052052
142,0.26577323592248964,0.8138138138138138,1.0,0.1991991991991992
143,0.2652652652652653,0.8138138138138138,1.0,0.2022022022022022
144,0.26476476476476474,0.8138138138138138,1.0,0.21521521521521522
145,0.26426426426426425,0.8138138138138138,1.0,0.4404404404404404
146,0.26375629360703984,0.8138138138138138,1.0,0.42592592592592593
147,0.26326326326326327,0.8138138138138138,1.0,0.4369369369369369
148,0.2629329329329329,0.8138138138138138,1.0,0.4304304304304304
149,0.24224224224224222,0.8138138138138138,1.0,0.44344344344344344
150,0.24224224224224222,0.8138138138138138,1.0,0.4304304304304304
151,0.24224224224224222,0.7847847847847848,1.0,0.4169169169169169
152,0.24224224224224222,0.7837837837837838,1.0,0.4169169169169169
153,0.24224224224224222,0.7817817817817818,1.0,0.4089089089089089
154,0.24224224224224222,0.7797797797797797,1.0,0.4054054054054054
155,0.24224224224224222,0.7772772772772772,1.0,0.4054054054054054
156,0.24224224224224222,0.7747747747747747,1.0,0.1941941941941942
157,0.24224224224224222,0.7727727727727728,1.0,0.2052052052052052
158,0.24224224224224222,0.7707707707707707,1.0,0.2052052052052052
159,0.24224224224224222,0.7682682682682682,1.0,0.2022022022022022
160,0.24224224224224222,0.7662662662662663,1.0,0.1941941941941942
161,0.24224224224224222,0.7637637637637638,1.0,0.2022022022022022
162,0.24224224224224222,0.7617617617617618,1.0,0.2022022022022022
163,0.24224224224224222,0.7597597597597597,1.0,0.1991991991991992
164,0.24224224224224222,0.7577577577577578,1.0,0.1941941941941942
165,0.24224224224224222,0.7557557557557557,1.0,0.1941941941941942
166,0.24224224224224222,0.7537537537537538,1.0,0.1891891891891892
167,0.24224224224224222,0.7517517517517518,1.0,0.1941941941941942
168,0.24224224224224222,0.7497497497497497,1.0,0.1856856856856857
169,0.24224224224224222,0.7477477477477478,1.0,0.2022022022022022
170,0.24224224224224222,0.7417417417417418,1.0,0.2022022022022022
171,0.24224224224224222,0.7357357357357357,1.0,0.1891891891891892
172,0.24224224224224222,0.7337337337337337,1.0,0.1991991991991992
173,0.24224224224224222,0.7317317317317317,1.0,0.2052052052052052
174,0.24224224224224222,0.7297297297297297,1.0,0.1941941941941942
175,0.24224224224224222,0.6996996996996997,1.0,0.1991991991991992
176,0.24224224224224222,0.6686686686686687,1.0,0.1991991991991992
177,0.24224224224224222,0.6666666666666666,1.0,0.1991991991991992
178,0.24224224224224222,0.6646646646646647,1.0,0.1991991991991992
179,0.24224224224224222,0.6436436436436437,1.0,0.1991991991991992
180,0.24224224224224222,0.6436436436436437,1.0,0.43343343343343343
181,0.24224224224224222,0.6436436436436437,1.0,0.4404404404404404
182,0.24224224224224222,0.6436436436436437,1.0,0.44344344344344344
183,0.24224224224224222,0.6436436436436437,1.0,0.2022022022022022
184,0.24224224224224222,0.6436436436436437,1.0,0.1891891891891892
185,0.24224224224224222,0.6436436436436437,1.0,0.1891891891891892
186,0.24224224224224222,0.6436436436436437,1.0,0.2022022022022022
187,0.24224224224224222,0.6436436436436437,1.0,0.2022022022022022
188,0.24224224224224222,0.6436436436436437,1.0,0.1856856856856857
189,0.24224224224224222,0.6436436436436437,1.0,0.1856856856856857
190,0.24224224224224222,0.6436436436436437,1.0,0.20870870870870872
191,0.24224224224224222,0.6436436436436437,1.0,0.20870870870870872
192,0.24224224224224222,0.6436436436436437,1.0,0.18218218218218218
193,0.24224224224224222,0.6436436436436437,1.0,0.1991991991991992
194,0.24224224224224222,0.6436436436436437,1.0,0.1941941941941942
195,0.24224224224224222,0.6436436436436437,1.0,0.1941941941941942
196,0.24224224224224222,0.6436436436436437,1.0,0.1856856856856857
197,0.24224224224224222,0.6436436436436437,1.0,0.1856856856856857
198,0.24224224224224222,0.6436436436436437,1.0,0.4814814814814815
199,0.24224224224224222,0.6436436436436437,1.0,0.4504504504504504
200,0.24224224224224222,0.6436436436436437,1.0,0.4129129129129129
201,0.24224224224224222,0.6436436436436437,1.0,0.4239239239239239
202,0.24224224224224222,0.6436436436436437,1.0,0.42742742742742745
203,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
204,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
205,0.24224224224224222,0.6436436436436437,1.0,0.42742742742742745
206,0.24224224224224222,0.6436436436436437,1.0,0.4304304304304304
207,0.24224224224224222,0.6436436436436437,1.0,0.4304304304304304
208,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
209,0.24224224224224222,0.6436436436436437,1.0,0.4239239239239239
210,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
211,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
212,0.24224224224224222,0.6436436436436437,1.0,0.4239239239239239
213,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
214,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
215,0.24224224224224222,0.6436436436436437,1.0,0.4204204204204204
216,0.24224224224224222,0.6436436436436437,1.0,0.4239239239239239
217,0.24224224224224222,0.6436436436436437,1.0,0.4169169169169169
218,0.24224224224224222,0.6436436436436437,1.0,0.4204204204204204
219,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
220,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
221,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
222,0.24224224224224222,0.6436436436436437,1.0,0.4239239239239239
223,0.24224224224224222,0.6436436436436437,1.0,0.4239239239239239
224,0.24224224224224222,0.6436436436436437,1.0,0.4369369369369369
225,0.24224224224224222,0.6436436436436437,1.0,0.42592592592592593
226,0.24224224224224222,0.6436436436436437,1.0,0.4204204204204204
227,0.24224224224224222,0.6436436436436437,1.0,0.4129129129129129
228,0.24224224224224222,0.6436436436436437,1.0,0.4129129129129129
229,0.24224224224224222,0.6436436436436437,1.0,0.4129129129129129
230,0.24224224224224222,0.6436436436436437,1.0,0.34384384384384387
231,0.24224224224224222,0.6436436436436437,1.0,0.1856856856856857
232,0.24224224224224222,0.6436436436436437,1.0,0.1856856856856857
233,0.24224224224224222,0.6436436436436437,1.0,0.18218218218218218
234,0.24224224224224222,0.6436436436436437,1.0,0.1891891891891892
235,0.24224224224224222,0.6436436436436437,1.0,0.1891891891891892
236,0.24224224224224222,0.6436436436436437,1.0,0.1891891891891892
237,0.24224224224224222,0.6436436436436437,1.0,0.18218218218218218
238,0.24224224224224222,0.6436436436436437,1.0,0.1856856856856857
239,0.24224224224224222,0.6436436436436437,1.0,0.1991991991991992
240,0.24224224224224222,0.6436436436436437,1.0,0.1991991991991992
241,0.24224224224224222,0.6246246246246246,1.0,0.1891891891891892
242,0.24224224224224222,0.6231231231231231,1.0,0.1856856856856857
243,0.24224224224224222,0.6211211211211212,1.0,0.1856856856856857
244,0.24224224224224222,0.6191191191191192,1.0,0.1856856856856857
245,0.24224224224224222,0.617117117117117,1.0,0.18218218218218218
246,0.24224224224224222,0.6146146146146146,1.0,0.17467467467467468
247,0.24224224224224222,0.6126126126126126,1.0,0.2305638972305639
248,0.24224224224224222,0.6106106106106106,1.0,0.18218218218218218
249,0.24224224224224222,0.6086086086086087,1.0,0.18218218218218218
250,0.24224224224224222,0.6066066066066066,1.0,0.1856856856856857
251,0.24224224224224222,0.6046046046046046,1.0,0.1891891891891892
252,0.24224224224224222,0.6031031031031031,1.0,0.1891891891891892
253,0.24224224224224222,0.6011011011011012,1.0,0.18218218218218218
254,0.24224224224224222,0.5990990990990991,1.0,0.18218218218218218
255,0.24224224224224222,0.5975975975975976,1.0,0.18218218218218218
256,0.24224224224224222,0.5955955955955956,1.0,0.18218218218218218
257,0.24224224224224222,0.5935935935935935,1.0,0.17867867867867868
258,0.24224224224224222,0.5890890890890891,1.0,0.17867867867867868
259,0.24224224224224222,0.5845845845845846,1.0,0.1856856856856857
260,0.24224224224224222,0.582082082082082,1.0,0.1941941941941942
261,0.24224224224224222,0.5805805805805806,1.0,0.1991991991991992
262,0.24224224224224222,0.5785785785785785,1.0,0.18218218218218218
263,0.24224224224224222,0.5765765765765766,1.0,0.1856856856856857
264,0.24224224224224222,0.5580580580580581,1.0,0.18218218218218218
265,0.24224224224224222,0.5395395395395395,1.0,0.1941941941941942
266,0.24224224224224222,0.5380380380380381,1.0,0.1856856856856857
267,0.24224224224224222,0.5355355355355356,1.0,0.18218218218218218
268,0.24224224224224222,0.5340340340340339,1.0,0.1856856856856857
269,0.24224224224224222,0.512012012012012,1.0,0.1856856856856857
270,0.24224224224224222,0.512012012012012,1.0,0.18218218218218218
271,0.22172919187844561,0.5325325325325325,1.0,0.1856856856856857
272,0.22122122122122123,0.5340340340340339,1.0,0.1891891891891892
273,0.22072072072072074,0.5355355355355356,1.0,0.1856856856856857
274,0.22022022022022023,0.5380380380380381,1.0,0.4714714714714715
275,0.21971224956299584,0.5395395395395395,1.0,0.42592592592592593
276,0.21921921921921922,0.5580580580580581,1.0,0.4129129129129129
277,0.21872618887544262,0.5765765765765766,1.0,0.4204204204204204
278,0.2182182182182182,0.5785785785785785,1.0,0.4129129129129129
279,0.21771771771771772,0.5805805805805806,1.0,0.4089089089089089
280,0.2172172172172172,0.582082082082082,1.0,0.4089089089089089
281,0.21670924655999282,0.5845845845845846,1.0,0.3968968968968969
282,0.21621621621621623,0.5890890890890891,1.0,0.4014014014014014
283,0.21584874110430347,0.5935935935935935,1.0,0.4054054054054054
284,0.2154701303829388,0.5955955955955956,1.0,0.4014014014014014
285,0.21508399391329672,0.5975975975975976,1.0,0.1991991991991992
286,0.21465559495703218,0.5990990990990991,1.0,0.1856856856856857
287,0.21421421421421422,0.6011011011011012,1.0,0.18218218218218218
288,0.21371371371371373,0.6031031031031031,1.0,0.1891891891891892
289,0.2132132132132132,0.6046046046046046,1.0,0.1891891891891892
290,0.21270524255598883,0.6066066066066066,1.0,0.17867867867867868
291,0.2122122122122122,0.6086086086086087,1.0,0.1856856856856857
292,0.21174012946898282,0.6106106106106106,1.0,0.1991991991991992
293,0.2112537411880798,0.6126126126126126,1.0,0.1991991991991992
294,0.21090143067859,0.6146146146146146,1.0,0.18218218218218218
295,0.21056097880610444,0.617117117117117,1.0,0.18218218218218218
296,0.21021021021021022,0.6191191191191192,1.0,0.1991991991991992
297,0.2097097097097097,0.6211211211211212,1.0,0.1991991991991992
298,0.2092092092092092,0.6231231231231231,1.0,0.18218218218218218
299,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
300,0.1896896896896897,0.6436436436436437,1.0,0.1856856856856857
301,0.1896896896896897,0.6436436436436437,1.0,0.1856856856856857
302,0.1896896896896897,0.6436436436436437,1.0,0.20870870870870872
303,0.1896896896896897,0.6436436436436437,1.0,0.20870870870870872
304,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
305,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
306,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
307,0.1896896896896897,0.6436436436436437,1.0,0.1856856856856857
308,0.1896896896896897,0.6436436436436437,1.0,0.1991991991991992
309,0.1896896896896897,0.6436436436436437,1.0,0.1991991991991992
310,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
311,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
312,0.1896896896896897,0.6436436436436437,1.0,0.2022022022022022
313,0.1896896896896897,0.6436436436436437,1.0,0.2022022022022022
314,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
315,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
316,0.1896896896896897,0.6436436436436437,1.0,0.1991991991991992
317,0.1896896896896897,0.6436436436436437,1.0,0.1991991991991992
318,0.1896896896896897,0.6436436436436437,1.0,0.18218218218218218
319,0.1896896896896897,0.6436436436436437,1.0,0.17867867867867868
320,0.1896896896896897,0.6436436436436437,1.0,0.1856856856856857
321,0.1896896896896897,0.6436436436436437,1.0,0.4714714714714715
322,0.1896896896896897,0.6436436436436437,1.0,0.4714714714714715
323,0.1896896896896897,0.6436436436436437,1.0,0.4129129129129129
324,0.1896896896896897,0.6436436436436437,1.0,0.4129129129129129
325,0.1896896896896897,0.6436436436436437,1.0,0.4129129129129129
326,0.1896896896896897,0.6436436436436437,1.0,0.4169169169169169
327,0.1896896896896897,0.6436436436436437,1.0,0.42742742742742745
328,0.1896896896896897,0.6436436436436437,1.0,0.42742742742742745
329,0.1896896896896897,0.6436436436436437,1.0,0.4239239239239239
330,0.1896896896896897,0.6436436436436437,1.0,0.4169169169169169
331,0.17084084084084084,0.6436436436436437,1.0,0.4204204204204204
332,0.1705005005005005,0.6436436436436437,1.0,0.4204204204204204
333,0.17017017017017017,0.6436436436436437,1.0,0.4129129129129129
334,0.16983983983983983,0.6436436436436437,1.0,0.4129129129129129
335,0.1694994994994995,0.6436436436436437,1.0,0.4169169169169169
336,0.16916916916916916,0.6436436436436437,1.0,0.4169169169169169
337,0.16867613882539256,0.6436436436436437,1.0,0.4129129129129129
338,0.16816816816816815,0.6436436436436437,1.0,0.4169169169169169
339,0.16776193432519612,0.6436436436436437,1.0,0.4129129129129129
340,0.1673557004822241,0.6436436436436437,1.0,0.4129129129129129
341,0.16694630801013802,0.6436436436436437,1.0,0.4169169169169169
342,0.1665562370881521,0.6436436436436437,1.0,0.4129129129129129
343,0.16616616616616617,0.6436436436436437,1.0,0.4169169169169169
344,0.16565819550894179,0.6436436436436437,1.0,0.4169169169169169
345,0.16516516516516516,0.6436436436436437,1.0,0.4129129129129129
346,0.16483483483483483,0.6436436436436437,1.0,0.4169169169169169
347,0.1644944944944945,0.6436436436436437,1.0,0.42592592592592593
348,0.16416416416416416,0.6436436436436437,1.0,0.42742742742742745
349,0.16383383383383382,0.6436436436436437,1.0,0.4239239239239239
350,0.16349349349349349,0.6436436436436437,1.0,0.4169169169169169
351,0.16316316316316315,0.6436436436436437,1.0,0.4204204204204204
352,0.16267013281938655,0.6436436436436437,1.0,0.4129129129129129
353,0.16216216216216217,0.6436436436436437,1.0,0.4129129129129129
354,0.16166166166166168,0.6436436436436437,1.0,0.18218218218218218
355,0.16116116116116116,0.6436436436436437,1.0,0.2022022022022022
356,0.16082082082082083,0.6436436436436437,1.0,0.2022022022022022
357,0.1604904904904905,0.6436436436436437,1.0,0.1991991991991992
358,0.16016016016016016,0.6436436436436437,1.0,0.1991991991991992
359,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
360,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
361,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
362,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
363,0.14464464464464466,0.6436436436436437,1.0,0.1991991991991992
364,0.14464464464464466,0.6436436436436437,1.0,0.1991991991991992
365,0.14464464464464466,0.6436436436436437,1.0,0.18218218218218218
366,0.14464464464464466,0.6436436436436437,1.0,0.18218218218218218
367,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
368,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
369,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
370,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
371,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
372,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
373,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
374,0.14464464464464466,0.6436436436436437,1.0,0.18218218218218218
375,0.14464464464464466,0.6436436436436437,1.0,0.1941941941941942
376,0.14464464464464466,0.6436436436436437,1.0,0.1941941941941942
377,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
378,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
379,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
380,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
381,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
382,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
383,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
384,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
385,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
386,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
387,0.14464464464464466,0.6436436436436437,1.0,0.1891891891891892
388,0.14464464464464466,0.6436436436436437,1.0,0.1856856856856857
389,0.14464464464464466,0.6436436436436437,1.0,0.1941941941941942
390,0.14464464464464466,0.6436436436436437,1.0,0.1941941941941942
391,0.14464464464464466,0.6246246246246246,1.0,0.1856856856856857
392,0.14464464464464466,0.6231231231231231,1.0,0.4239239239239239
393,0.14464464464464466,0.6211211211211212,1.0,0.4239239239239239
394,0.14464464464464466,0.6191191191191192,1.0,0.4054054054054054
395,0.14464464464464466,0.617117117117117,1.0,0.44344344344344344
396,0.14464464464464466,0.6146146146146146,1.0,0.46846846846846846
397,0.14464464464464466,0.6126126126126126,1.0,0.45345345345345345
398,0.14464464464464466,0.6106106106106106,1.0,0.607107107107107
399,0.14464464464464466,0.6086086086086087,1.0,0.5950950950950951
400,0.14464464464464466,0.6066066066066066,1.0,0.58008008008008
401,0.14464464464464466,0.6046046046046046,1.0,0.5730730730730731
402,0.14464464464464466,0.6031031031031031,1.0,0.5730730730730731
403,0.14464464464464466,0.6011011011011012,1.0,0.5730730730730731
404,0.14464464464464466,0.5990990990990991,1.0,0.5640640640640641
405,0.14464464464464466,0.5975975975975976,1.0,0.555055055055055
406,0.14464464464464466,0.5955955955955956,1.0,0.5775775775775776
407,0.14464464464464466,0.5935935935935935,1.0,0.5595595595595595
408,0.14464464464464466,0.5890890890890891,1.0,0.5430430430430431
409,0.14464464464464466,0.5845845845845846,1.0,0.4169169169169169
410,0.14464464464464466,0.582082082082082,1.0,0.37487487487487486
411,0.14464464464464466,0.5805805805805806,1.0,0.33783783783783783
412,0.14464464464464466,0.5785785785785785,1.0,0.3718718718718719
413,0.14464464464464466,0.5765765765765766,1.0,0.42742742742742745
414,0.14464464464464466,0.5580580580580581,1.0,0.4014014014014014
415,0.14464464464464466,0.5395395395395395,1.0,0.37737737737737737
416,0.14464464464464466,0.5380380380380381,1.0,0.34384384384384387
417,0.14464464464464466,0.5355355355355356,1.0,0.42742742742742745
418,0.14464464464464466,0.5340340340340339,1.0,0.4089089089089089
419,0.14464464464464466,0.512012012012012,1.0,0.38538538538538536
420,0.14464464464464466,0.512012012012012,1.0,0.33783783783783783
421,0.12988176146070884,0.5325325325325325,1.0,0.33783783783783783
422,0.12962586646797172,0.5340340340340339,1.0,0.4204204204204204
