,DateTime,Origin-Time,Minute,Temp,'C,Humidity,%
0,2016-8-1,11:50 PM,0,19.0,'C,56.0,%
1,2016-8-1,11:50 PM,1,18.967,'C,56.1,%
2,2016-8-1,11:50 PM,2,18.933,'C,56.2,%
3,2016-8-1,11:50 PM,3,18.9,'C,56.3,%
4,2016-8-1,11:50 PM,4,18.867,'C,56.4,%
5,2016-8-1,11:50 PM,5,18.833,'C,56.5,%
6,2016-8-1,11:50 PM,6,18.8,'C,56.6,%
7,2016-8-1,11:50 PM,7,18.767,'C,56.7,%
8,2016-8-1,11:50 PM,8,18.733,'C,56.8,%
9,2016-8-1,11:50 PM,9,18.7,'C,56.9,%
10,2016-8-1,11:50 PM,10,18.667,'C,57.0,%
11,2016-8-1,11:50 PM,11,18.633,'C,57.1,%
12,2016-8-1,11:50 PM,12,18.6,'C,57.2,%
13,2016-8-1,11:50 PM,13,18.567,'C,57.3,%
14,2016-8-1,11:50 PM,14,18.533,'C,57.4,%
15,2016-8-1,11:50 PM,15,18.5,'C,57.5,%
16,2016-8-1,11:50 PM,16,18.467,'C,57.6,%
17,2016-8-1,11:50 PM,17,18.433,'C,57.7,%
18,2016-8-1,11:50 PM,18,18.4,'C,57.8,%
19,2016-8-1,11:50 PM,19,18.367,'C,57.9,%
20,2016-8-1,11:50 PM,20,18.333,'C,58.0,%
21,2016-8-1,11:50 PM,21,18.3,'C,58.1,%
22,2016-8-1,11:50 PM,22,18.267,'C,58.2,%
23,2016-8-1,11:50 PM,23,18.233,'C,58.3,%
24,2016-8-1,11:50 PM,24,18.2,'C,58.4,%
25,2016-8-1,11:50 PM,25,18.167,'C,58.5,%
26,2016-8-1,11:50 PM,26,18.133,'C,58.6,%
27,2016-8-1,11:50 PM,27,18.1,'C,58.7,%
28,2016-8-1,11:50 PM,28,18.067,'C,58.8,%
29,2016-8-1,11:50 PM,29,18.0,'C,59.0,%
30,2016-8-1,12:20 AM,30,18.0,'C,59.0,%
31,2016-8-1,12:20 AM,31,18.0,'C,59.0,%
32,2016-8-1,12:20 AM,32,18.0,'C,59.0,%
33,2016-8-1,12:20 AM,33,18.0,'C,59.0,%
34,2016-8-1,12:20 AM,34,18.0,'C,59.0,%
35,2016-8-1,12:20 AM,35,18.0,'C,59.0,%
36,2016-8-1,12:20 AM,36,18.0,'C,59.0,%
37,2016-8-1,12:20 AM,37,18.0,'C,59.0,%
