,DateTime,Origin-Time,Minute,Temp,'C,Humidity,%
0,2016-2-1,11:50 PM,0,13.0,'C,77.0,%
1,2016-2-1,11:50 PM,1,13.0,'C,77.0,%
2,2016-2-1,11:50 PM,2,13.0,'C,77.0,%
3,2016-2-1,11:50 PM,3,13.0,'C,77.0,%
4,2016-2-1,11:50 PM,4,13.0,'C,77.0,%
5,2016-2-1,11:50 PM,5,13.0,'C,77.0,%
6,2016-2-1,11:50 PM,6,13.0,'C,77.0,%
7,2016-2-1,11:50 PM,7,13.0,'C,77.0,%
8,2016-2-1,11:50 PM,8,13.0,'C,77.0,%
9,2016-2-1,11:50 PM,9,13.0,'C,77.0,%
10,2016-2-1,11:50 PM,10,13.0,'C,77.0,%
11,2016-2-1,11:50 PM,11,13.0,'C,77.0,%
12,2016-2-1,11:50 PM,12,13.0,'C,77.0,%
13,2016-2-1,11:50 PM,13,13.0,'C,77.0,%
14,2016-2-1,11:50 PM,14,13.0,'C,77.0,%
15,2016-2-1,11:50 PM,15,13.0,'C,77.0,%
16,2016-2-1,11:50 PM,16,13.0,'C,77.0,%
17,2016-2-1,11:50 PM,17,13.0,'C,77.0,%
18,2016-2-1,11:50 PM,18,13.0,'C,77.0,%
19,2016-2-1,11:50 PM,19,13.0,'C,77.0,%
20,2016-2-1,11:50 PM,20,13.0,'C,77.0,%
21,2016-2-1,11:50 PM,21,13.0,'C,77.0,%
22,2016-2-1,11:50 PM,22,13.0,'C,77.0,%
23,2016-2-1,11:50 PM,23,13.0,'C,77.0,%
24,2016-2-1,11:50 PM,24,13.0,'C,77.0,%
25,2016-2-1,11:50 PM,25,13.0,'C,77.0,%
26,2016-2-1,11:50 PM,26,13.0,'C,77.0,%
27,2016-2-1,11:50 PM,27,13.0,'C,77.0,%
28,2016-2-1,11:50 PM,28,13.0,'C,77.0,%
29,2016-2-1,11:50 PM,29,13.0,'C,77.0,%
30,2016-2-1,12:20 AM,30,13.0,'C,77.0,%
31,2016-2-1,12:20 AM,31,13.0,'C,77.0,%
32,2016-2-1,12:20 AM,32,13.0,'C,77.0,%
33,2016-2-1,12:20 AM,33,13.0,'C,77.0,%
34,2016-2-1,12:20 AM,34,13.0,'C,77.0,%
35,2016-2-1,12:20 AM,35,13.0,'C,77.0,%
36,2016-2-1,12:20 AM,36,13.0,'C,77.0,%
37,2016-2-1,12:20 AM,37,13.0,'C,77.0,%
38,2016-2-1,12:20 AM,38,13.0,'C,77.0,%
39,2016-2-1,12:20 AM,39,13.0,'C,77.0,%
40,2016-2-1,12:20 AM,40,13.0,'C,77.0,%
41,2016-2-1,12:20 AM,41,13.0,'C,77.0,%
42,2016-2-1,12:20 AM,42,13.0,'C,77.0,%
43,2016-2-1,12:20 AM,43,13.0,'C,77.0,%
44,2016-2-1,12:20 AM,44,13.0,'C,77.0,%
45,2016-2-1,12:20 AM,45,13.0,'C,77.0,%
46,2016-2-1,12:20 AM,46,13.0,'C,77.0,%
47,2016-2-1,12:20 AM,47,13.0,'C,77.0,%
48,2016-2-1,12:20 AM,48,13.0,'C,77.0,%
49,2016-2-1,12:20 AM,49,13.0,'C,77.0,%
50,2016-2-1,12:20 AM,50,13.0,'C,77.0,%
51,2016-2-1,12:20 AM,51,13.0,'C,77.0,%
52,2016-2-1,12:20 AM,52,13.0,'C,77.0,%
53,2016-2-1,12:20 AM,53,13.0,'C,77.0,%
54,2016-2-1,12:20 AM,54,13.0,'C,77.0,%
55,2016-2-1,12:20 AM,55,13.0,'C,77.0,%
56,2016-2-1,12:20 AM,56,13.0,'C,77.0,%
57,2016-2-1,12:20 AM,57,13.0,'C,77.0,%
58,2016-2-1,12:20 AM,58,13.0,'C,77.0,%
59,2016-2-1,12:20 AM,59,13.0,'C,77.0,%
60,2016-2-1,12:50 AM,0,13.0,'C,77.0,%
61,2016-2-1,12:50 AM,1,13.0,'C,77.0,%
62,2016-2-1,12:50 AM,2,13.0,'C,77.0,%
63,2016-2-1,12:50 AM,3,13.0,'C,77.0,%
64,2016-2-1,12:50 AM,4,13.0,'C,77.0,%
65,2016-2-1,12:50 AM,5,13.0,'C,77.0,%
66,2016-2-1,12:50 AM,6,13.0,'C,77.0,%
67,2016-2-1,12:50 AM,7,13.0,'C,77.0,%
68,2016-2-1,12:50 AM,8,13.0,'C,77.0,%
69,2016-2-1,12:50 AM,9,13.0,'C,77.0,%
70,2016-2-1,12:50 AM,10,13.0,'C,77.0,%
71,2016-2-1,12:50 AM,11,13.0,'C,77.0,%
72,2016-2-1,12:50 AM,12,13.0,'C,77.0,%
73,2016-2-1,12:50 AM,13,13.0,'C,77.0,%
74,2016-2-1,12:50 AM,14,13.0,'C,77.0,%
75,2016-2-1,12:50 AM,15,13.0,'C,77.0,%
76,2016-2-1,12:50 AM,16,13.0,'C,77.0,%
77,2016-2-1,12:50 AM,17,13.0,'C,77.0,%
78,2016-2-1,12:50 AM,18,13.0,'C,77.0,%
79,2016-2-1,12:50 AM,19,13.0,'C,77.0,%
80,2016-2-1,12:50 AM,20,13.0,'C,77.0,%
81,2016-2-1,12:50 AM,21,13.0,'C,77.0,%
82,2016-2-1,12:50 AM,22,13.0,'C,77.0,%
83,2016-2-1,12:50 AM,23,13.0,'C,77.0,%
84,2016-2-1,12:50 AM,24,13.0,'C,77.0,%
85,2016-2-1,12:50 AM,25,13.0,'C,77.0,%
86,2016-2-1,12:50 AM,26,13.0,'C,77.0,%
87,2016-2-1,12:50 AM,27,13.0,'C,77.0,%
88,2016-2-1,12:50 AM,28,13.0,'C,77.0,%
89,2016-2-1,12:50 AM,29,13.0,'C,77.0,%
90,2016-2-1,1:20 AM,30,13.0,'C,77.0,%
91,2016-2-1,1:20 AM,31,13.0,'C,77.0,%
92,2016-2-1,1:20 AM,32,13.0,'C,77.0,%
93,2016-2-1,1:20 AM,33,13.0,'C,77.0,%
94,2016-2-1,1:20 AM,34,13.0,'C,77.0,%
95,2016-2-1,1:20 AM,35,13.0,'C,77.0,%
96,2016-2-1,1:20 AM,36,13.0,'C,77.0,%
97,2016-2-1,1:20 AM,37,13.0,'C,77.0,%
98,2016-2-1,1:20 AM,38,13.0,'C,77.0,%
99,2016-2-1,1:20 AM,39,13.0,'C,77.0,%
100,2016-2-1,1:20 AM,40,13.0,'C,77.0,%
101,2016-2-1,1:20 AM,41,13.0,'C,77.0,%
102,2016-2-1,1:20 AM,42,13.0,'C,77.0,%
103,2016-2-1,1:20 AM,43,13.0,'C,77.0,%
