2015,8,1,11:50 PM,1,15,กษ,59 ,%
2015,8,1,12:20 AM,2,15,กษ,59 ,%
2015,8,1,12:50 AM,3,14,กษ,63 ,%
2015,8,1,1:20 AM,4,14,กษ,63 ,%
2015,8,1,1:50 AM,5,14,กษ,67 ,%
2015,8,1,2:20 AM,6,14,กษ,67 ,%
2015,8,1,2:50 AM,7,13,กษ,72 ,%
2015,8,1,3:20 AM,8,13,กษ,72 ,%
2015,8,1,3:50 AM,9,13,กษ,72 ,%
2015,8,1,4:20 AM,10,13,กษ,72 ,%
2015,8,1,4:50 AM,11,13,กษ,72 ,%
2015,8,1,5:20 AM,12,13,กษ,72 ,%
2015,8,1,5:50 AM,13,13,กษ,72 ,%
2015,8,1,6:20 AM,14,14,กษ,67 ,%
2015,8,1,6:50 AM,15,15,กษ,63 ,%
2015,8,1,7:20 AM,16,15,กษ,63 ,%
2015,8,1,7:50 AM,17,16,กษ,59 ,%
2015,8,1,8:20 AM,18,17,กษ,52 ,%
2015,8,1,8:50 AM,19,18,กษ,52 ,%
2015,8,1,9:20 AM,20,18,กษ,52 ,%
2015,8,1,9:50 AM,21,18,กษ,52 ,%
2015,8,1,10:20 AM,22,19,กษ,46 ,%
2015,8,1,10:50 AM,23,20,กษ,43 ,%
2015,8,1,11:20 AM,24,20,กษ,46 ,%
2015,8,1,11:50 AM,25,21,กษ,40 ,%
2015,8,1,12:20 PM,26,20,กษ,43 ,%
2015,8,1,12:50 PM,27,21,กษ,38 ,%
2015,8,1,1:20 PM,28,22,กษ,38 ,%
2015,8,1,1:50 PM,29,23,กษ,36 ,%
2015,8,1,2:20 PM,30,22,กษ,38 ,%
2015,8,1,2:50 PM,31,22,กษ,41 ,%
2015,8,1,3:20 PM,32,21,กษ,40 ,%
2015,8,1,3:50 PM,33,22,กษ,41 ,%
2015,8,1,4:20 PM,34,21,กษ,43 ,%
2015,8,1,4:50 PM,35,21,กษ,46 ,%
2015,8,1,5:20 PM,36,21,กษ,46 ,%
2015,8,1,5:50 PM,37,21,กษ,46 ,%
2015,8,1,6:20 PM,38,21,กษ,49 ,%
2015,8,1,6:50 PM,39,20,กษ,52 ,%
2015,8,1,7:20 PM,40,19,กษ,56 ,%
2015,8,1,7:50 PM,41,19,กษ,56 ,%
2015,8,1,8:20 PM,42,19,กษ,56 ,%
2015,8,1,8:50 PM,43,19,กษ,60 ,%
2015,8,1,9:20 PM,44,18,กษ,64 ,%
2015,8,1,9:50 PM,45,18,กษ,64 ,%
2015,8,1,10:20 PM,46,17,กษ,72 ,%
2015,8,1,10:50 PM,47,17,กษ,72 ,%
2015,8,1,11:20 PM,48,17,กษ,72 ,%
2015,8,2,11:50 PM,1,16,กษ,77 ,%
2015,8,2,12:20 AM,2,16,กษ,77 ,%
2015,8,2,12:50 AM,3,16,กษ,77 ,%
2015,8,2,1:20 AM,4,15,กษ,82 ,%
2015,8,2,1:50 AM,5,15,กษ,82 ,%
2015,8,2,2:20 AM,6,15,กษ,82 ,%
2015,8,2,2:50 AM,7,15,กษ,82 ,%
2015,8,2,3:20 AM,8,14,กษ,88 ,%
2015,8,2,3:50 AM,9,14,กษ,88 ,%
2015,8,2,4:20 AM,10,14,กษ,88 ,%
2015,8,2,4:50 AM,11,14,กษ,82 ,%
2015,8,2,5:20 AM,12,14,กษ,82 ,%
2015,8,2,5:50 AM,13,15,กษ,77 ,%
2015,8,2,6:20 AM,14,16,กษ,72 ,%
2015,8,2,6:50 AM,15,17,กษ,68 ,%
2015,8,2,7:20 AM,16,17,กษ,68 ,%
2015,8,2,7:50 AM,17,17,กษ,68 ,%
2015,8,2,8:20 AM,18,18,กษ,68 ,%
2015,8,2,8:50 AM,19,18,กษ,68 ,%
2015,8,2,9:20 AM,20,20,กษ,60 ,%
2015,8,2,9:50 AM,21,20,กษ,60 ,%
2015,8,2,10:20 AM,22,21,กษ,56 ,%
2015,8,2,10:50 AM,23,22,กษ,53 ,%
2015,8,2,11:20 AM,24,22,กษ,50 ,%
2015,8,2,11:50 AM,25,23,กษ,47 ,%
2015,8,2,12:20 PM,26,24,กษ,41 ,%
2015,8,2,12:50 PM,27,24,กษ,38 ,%
2015,8,2,1:20 PM,28,24,กษ,38 ,%
2015,8,2,1:50 PM,29,25,กษ,36 ,%
2015,8,2,2:20 PM,30,25,กษ,34 ,%
2015,8,2,2:50 PM,31,25,กษ,32 ,%
2015,8,2,3:20 PM,32,25,กษ,36 ,%
2015,8,2,3:50 PM,33,25,กษ,32 ,%
2015,8,2,4:20 PM,34,25,กษ,32 ,%
2015,8,2,4:50 PM,35,25,กษ,32 ,%
2015,8,2,5:20 PM,36,25,กษ,32 ,%
2015,8,2,5:50 PM,37,25,กษ,32 ,%
2015,8,2,6:20 PM,38,24,กษ,34 ,%
2015,8,2,6:50 PM,39,24,กษ,36 ,%
2015,8,2,7:20 PM,40,23,กษ,41 ,%
2015,8,2,7:50 PM,41,22,กษ,43 ,%
2015,8,2,8:20 PM,42,21,กษ,56 ,%
2015,8,2,8:50 PM,43,20,กษ,60 ,%
2015,8,2,9:20 PM,44,20,กษ,52 ,%
2015,8,2,9:50 PM,45,20,กษ,46 ,%
2015,8,2,10:20 PM,46,19,กษ,52 ,%
2015,8,2,10:50 PM,47,19,กษ,56 ,%
2015,8,2,11:20 PM,48,19,กษ,56 ,%
2015,8,3,11:50 PM,1,18,กษ,64 ,%
2015,8,3,12:20 AM,2,18,กษ,68 ,%
2015,8,3,12:50 AM,3,18,กษ,68 ,%
2015,8,3,1:20 AM,4,18,กษ,64 ,%
2015,8,3,1:50 AM,5,18,กษ,68 ,%
2015,8,3,2:20 AM,6,17,กษ,68 ,%
2015,8,3,2:50 AM,7,18,กษ,68 ,%
2015,8,3,3:20 AM,8,18,กษ,68 ,%
2015,8,3,3:50 AM,9,18,กษ,64 ,%
2015,8,3,4:20 AM,10,18,กษ,64 ,%
2015,8,3,4:50 AM,11,18,กษ,68 ,%
2015,8,3,5:20 AM,12,18,กษ,73 ,%
2015,8,3,5:50 AM,13,19,กษ,68 ,%
2015,8,3,6:20 AM,14,19,กษ,73 ,%
2015,8,3,6:50 AM,15,19,กษ,78 ,%
2015,8,3,7:20 AM,16,20,กษ,73 ,%
2015,8,3,7:50 AM,17,20,กษ,73 ,%
2015,8,3,8:20 AM,18,21,กษ,68 ,%
2015,8,3,8:50 AM,19,21,กษ,68 ,%
2015,8,3,9:20 AM,20,22,กษ,64 ,%
2015,8,3,9:50 AM,21,22,กษ,64 ,%
2015,8,3,10:20 AM,22,22,กษ,64 ,%
2015,8,3,10:50 AM,23,23,กษ,57 ,%
2015,8,3,11:20 AM,24,23,กษ,57 ,%
2015,8,3,11:50 AM,25,23,กษ,57 ,%
2015,8,3,12:20 PM,26,24,กษ,53 ,%
2015,8,3,12:50 PM,27,24,กษ,53 ,%
2015,8,3,1:20 PM,28,23,กษ,61 ,%
2015,8,3,1:50 PM,29,23,กษ,61 ,%
2015,8,3,2:20 PM,30,23,กษ,61 ,%
2015,8,3,2:50 PM,31,22,กษ,64 ,%
2015,8,3,3:20 PM,32,21,กษ,73 ,%
2015,8,3,3:50 PM,33,21,กษ,73 ,%
2015,8,3,4:20 PM,34,21,กษ,68 ,%
2015,8,3,4:50 PM,35,20,กษ,73 ,%
2015,8,3,5:20 PM,36,20,กษ,68 ,%
2015,8,3,5:50 PM,37,20,กษ,68 ,%
2015,8,3,6:20 PM,38,20,กษ,68 ,%
2015,8,3,6:50 PM,39,19,กษ,73 ,%
2015,8,3,7:20 PM,40,19,กษ,68 ,%
2015,8,3,7:50 PM,41,19,กษ,68 ,%
2015,8,3,8:20 PM,42,19,กษ,73 ,%
2015,8,3,8:50 PM,43,18,กษ,77 ,%
2015,8,3,9:20 PM,44,17,กษ,82 ,%
2015,8,3,9:50 PM,45,17,กษ,82 ,%
2015,8,3,10:20 PM,46,18,กษ,77 ,%
2015,8,3,10:50 PM,47,17,กษ,82 ,%
2015,8,3,11:20 PM,48,17,กษ,82 ,%
2015,8,4,11:50 PM,1,17,กษ,77 ,%
2015,8,4,12:20 AM,2,17,กษ,77 ,%
2015,8,4,12:50 AM,3,17,กษ,77 ,%
2015,8,4,1:20 AM,4,17,กษ,77 ,%
2015,8,4,1:50 AM,5,17,กษ,77 ,%
2015,8,4,2:20 AM,6,17,กษ,77 ,%
2015,8,4,2:50 AM,7,16,กษ,82 ,%
2015,8,4,3:20 AM,8,16,กษ,77 ,%
2015,8,4,3:50 AM,9,16,กษ,77 ,%
2015,8,4,4:20 AM,10,15,กษ,82 ,%
2015,8,4,4:50 AM,11,15,กษ,77 ,%
2015,8,4,5:20 AM,12,15,กษ,77 ,%
2015,8,4,5:50 AM,13,15,กษ,77 ,%
2015,8,4,6:20 AM,14,16,กษ,72 ,%
2015,8,4,6:50 AM,15,17,กษ,63 ,%
2015,8,4,7:20 AM,16,17,กษ,63 ,%
2015,8,4,7:50 AM,17,18,กษ,59 ,%
2015,8,4,8:20 AM,18,18,กษ,56 ,%
2015,8,4,8:50 AM,19,19,กษ,52 ,%
2015,8,4,9:20 AM,20,20,กษ,49 ,%
2015,8,4,9:50 AM,21,21,กษ,46 ,%
2015,8,4,10:20 AM,22,21,กษ,46 ,%
2015,8,4,10:50 AM,23,21,กษ,46 ,%
2015,8,4,11:20 AM,24,19,กษ,56 ,%
2015,8,4,11:50 AM,25,20,กษ,52 ,%
2015,8,4,12:20 PM,26,20,กษ,52 ,%
2015,8,4,12:50 PM,27,20,กษ,52 ,%
2015,8,4,1:20 PM,28,20,กษ,49 ,%
2015,8,4,1:50 PM,29,21,กษ,46 ,%
2015,8,4,2:20 PM,30,21,กษ,46 ,%
2015,8,4,2:50 PM,31,21,กษ,43 ,%
2015,8,4,3:20 PM,32,22,กษ,43 ,%
2015,8,4,3:50 PM,33,21,กษ,46 ,%
2015,8,4,4:20 PM,34,21,กษ,46 ,%
2015,8,4,4:50 PM,35,21,กษ,46 ,%
2015,8,4,5:20 PM,36,20,กษ,49 ,%
2015,8,4,5:50 PM,37,20,กษ,49 ,%
2015,8,4,6:20 PM,38,20,กษ,46 ,%
2015,8,4,6:50 PM,39,19,กษ,49 ,%
2015,8,4,7:20 PM,40,18,กษ,56 ,%
2015,8,4,7:50 PM,41,18,กษ,56 ,%
2015,8,4,8:20 PM,42,17,กษ,63 ,%
2015,8,4,8:50 PM,43,17,กษ,63 ,%
2015,8,4,9:20 PM,44,17,กษ,63 ,%
2015,8,4,9:50 PM,45,17,กษ,63 ,%
2015,8,4,10:20 PM,46,16,กษ,68 ,%
2015,8,4,10:50 PM,47,16,กษ,68 ,%
2015,8,4,11:20 PM,48,16,กษ,68 ,%
2015,8,5,11:50 PM,1,16,กษ,68 ,%
2015,8,5,12:20 AM,2,16,กษ,72 ,%
2015,8,5,12:50 AM,3,16,กษ,72 ,%
2015,8,5,1:20 AM,4,16,กษ,72 ,%
2015,8,5,1:50 AM,5,16,กษ,72 ,%
2015,8,5,2:20 AM,6,16,กษ,72 ,%
2015,8,5,2:50 AM,7,16,กษ,72 ,%
2015,8,5,3:20 AM,8,16,กษ,72 ,%
2015,8,5,3:50 AM,9,16,กษ,72 ,%
2015,8,5,4:20 AM,10,16,กษ,72 ,%
2015,8,5,4:50 AM,11,16,กษ,72 ,%
2015,8,5,5:20 AM,12,16,กษ,72 ,%
2015,8,5,5:50 AM,13,16,กษ,77 ,%
2015,8,5,6:20 AM,14,17,กษ,72 ,%
2015,8,5,6:50 AM,15,17,กษ,72 ,%
2015,8,5,7:20 AM,16,17,กษ,72 ,%
2015,8,5,7:50 AM,17,18,กษ,64 ,%
2015,8,5,8:20 AM,18,19,กษ,60 ,%
2015,8,5,8:50 AM,19,19,กษ,60 ,%
2015,8,5,9:20 AM,20,20,กษ,52 ,%
2015,8,5,9:50 AM,21,20,กษ,56 ,%
2015,8,5,10:20 AM,22,21,กษ,53 ,%
2015,8,5,10:50 AM,23,21,กษ,49 ,%
2015,8,5,11:20 AM,24,22,กษ,50 ,%
2015,8,5,11:50 AM,25,21,กษ,49 ,%
2015,8,5,12:20 PM,26,21,กษ,49 ,%
2015,8,5,12:50 PM,27,21,กษ,49 ,%
2015,8,5,1:20 PM,28,21,กษ,49 ,%
2015,8,5,1:50 PM,29,21,กษ,49 ,%
2015,8,5,2:20 PM,30,21,กษ,49 ,%
2015,8,5,2:50 PM,31,21,กษ,49 ,%
2015,8,5,3:20 PM,32,22,กษ,43 ,%
2015,8,5,3:50 PM,33,21,กษ,46 ,%
2015,8,5,4:20 PM,34,21,กษ,49 ,%
2015,8,5,4:50 PM,35,21,กษ,53 ,%
2015,8,5,5:20 PM,36,20,กษ,56 ,%
2015,8,5,5:50 PM,37,19,กษ,60 ,%
2015,8,5,6:20 PM,38,19,กษ,64 ,%
2015,8,5,6:50 PM,39,19,กษ,64 ,%
2015,8,5,7:20 PM,40,18,กษ,73 ,%
2015,8,5,7:50 PM,41,18,กษ,77 ,%
2015,8,5,8:20 PM,42,17,กษ,82 ,%
2015,8,5,8:50 PM,43,17,กษ,77 ,%
2015,8,5,9:20 PM,44,17,กษ,82 ,%
2015,8,5,9:50 PM,45,17,กษ,82 ,%
2015,8,5,10:20 PM,46,17,กษ,77 ,%
2015,8,5,10:50 PM,47,17,กษ,82 ,%
2015,8,5,11:20 PM,48,17,กษ,82 ,%
2015,8,6,11:50 PM,1,17,กษ,77 ,%
2015,8,6,12:20 AM,2,17,กษ,77 ,%
2015,8,6,12:50 AM,3,17,กษ,72 ,%
2015,8,6,1:20 AM,4,17,กษ,72 ,%
2015,8,6,1:50 AM,5,18,กษ,64 ,%
2015,8,6,2:20 AM,6,17,กษ,68 ,%
2015,8,6,2:50 AM,7,17,กษ,68 ,%
2015,8,6,3:20 AM,8,18,กษ,64 ,%
2015,8,6,3:50 AM,9,18,กษ,64 ,%
2015,8,6,4:20 AM,10,17,กษ,72 ,%
2015,8,6,4:50 AM,11,17,กษ,77 ,%
2015,8,6,5:20 AM,12,18,กษ,77 ,%
2015,8,6,5:50 AM,13,18,กษ,77 ,%
2015,8,6,6:20 AM,14,18,กษ,77 ,%
2015,8,6,6:50 AM,15,18,กษ,83 ,%
2015,8,6,7:20 AM,16,19,กษ,78 ,%
2015,8,6,7:50 AM,17,19,กษ,78 ,%
2015,8,6,8:20 AM,18,19,กษ,83 ,%
2015,8,6,8:50 AM,19,18,กษ,88 ,%
2015,8,6,9:20 AM,20,20,กษ,68 ,%
2015,8,6,9:50 AM,21,20,กษ,68 ,%
2015,8,6,10:20 AM,22,20,กษ,73 ,%
2015,8,6,10:50 AM,23,20,กษ,68 ,%
2015,8,6,11:20 AM,24,20,กษ,68 ,%
2015,8,6,11:50 AM,25,21,กษ,68 ,%
2015,8,6,12:20 PM,26,22,กษ,60 ,%
2015,8,6,12:50 PM,27,23,กษ,57 ,%
2015,8,6,1:20 PM,28,23,กษ,57 ,%
2015,8,6,1:50 PM,29,23,กษ,57 ,%
2015,8,6,2:20 PM,30,23,กษ,57 ,%
2015,8,6,2:50 PM,31,23,กษ,53 ,%
2015,8,6,3:20 PM,32,23,กษ,53 ,%
2015,8,6,3:50 PM,33,23,กษ,53 ,%
2015,8,6,4:20 PM,34,23,กษ,53 ,%
2015,8,6,4:50 PM,35,22,กษ,57 ,%
2015,8,6,5:20 PM,36,22,กษ,57 ,%
2015,8,6,5:50 PM,37,21,กษ,60 ,%
